County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Mobile County,Alabama,1545,38,96,6.2%,30.78989019,-88.20635939,2020-05-13 12:00 EDT,01,097,414.659,3.7259531325739945
Jefferson County,Alabama,1199,42,64,5.3%,33.55427371,-86.89648912,2020-05-13 12:00 EDT,01,073,659.892,1.8169639880465288
Montgomery County,Alabama,705,21,19,2.7%,32.38015,-86.30008000000002,2020-05-13 12:00 EDT,01,101,226.941,3.1065342974605735
Marshall County,Alabama,586,5,9,1.5%,34.234758899999996,-86.31986499999991,2020-05-13 12:00 EDT,01,095,95.145,6.1590204424825267
Lee County,Alabama,436,4,30,6.9%,32.60103513,-85.35548613,2020-05-13 12:00 EDT,01,081,159.287,2.7371976369697464
Shelby County,Alabama,381,3,18,4.7%,33.113,-86.58361,2020-05-13 12:00 EDT,01,117,211.261,1.8034563880697336
Tallapoosa County,Alabama,338,8,51,15.1%,32.86499611,-85.79385037,2020-05-13 12:00 EDT,01,123,40.636,8.3177478098238016
Chambers County,Alabama,324,0,22,6.8%,32.91425002,-85.39199738,2020-05-13 12:00 EDT,01,017,33.826,9.5784307928812156
Tuscaloosa County,Alabama,302,11,8,2.6%,33.21042,-87.56625,2020-05-13 12:00 EDT,01,125,206.213,1.4645051475901131
Franklin County,Alabama,270,6,3,1.1%,34.44170124,-87.84389685,2020-05-13 12:00 EDT,01,059,31.542,8.5600152178048317
Madison County,Alabama,259,4,4,1.5%,34.76311801,-86.55018951,2020-05-13 12:00 EDT,01,089,357.560,0.72435395458104933438
Baldwin County,Alabama,231,4,7,3.0%,30.73589116,-87.72352514,2020-05-13 12:00 EDT,01,003,208.107,1.1100059104210815
Butler County,Alabama,230,6,6,2.6%,31.752498542000108,-86.68021570599991,2020-05-13 12:00 EDT,01,013,20.025,11.4856429463171036
Etowah County,Alabama,197,1,10,5.1%,34.045232666000096,-86.0347460039999,2020-05-13 12:00 EDT,01,055,102.939,1.9137547479575282
DeKalb County,Alabama,179,12,2,1.1%,34.459631638000104,-85.80422403399992,2020-05-13 12:00 EDT,01,049,71.200,2.5140449438202247
Coffee County,Alabama,158,3,1,0.6%,31.40262913700011,-85.988180875,2020-05-13 12:00 EDT,01,031,51.288,3.0806426454531274
Elmore County,Alabama,157,1,5,3.2%,32.54165,-86.31093,2020-05-13 12:00 EDT,01,051,81.212,1.9332118406146875
Dallas County,Alabama,129,5,3,2.3%,32.325885080999996,-87.1064959779999,2020-05-13 12:00 EDT,01,047,40.029,3.2226635689125384
Calhoun County,Alabama,127,1,3,2.4%,33.77138006,-85.82610844,2020-05-13 12:00 EDT,01,015,115.098,1.1034075309736051
Randolph County,Alabama,117,0,7,6.0%,33.293692338,-85.45915091099991,2020-05-13 12:00 EDT,01,111,22.574,5.1829538407016922
Houston County,Alabama,115,1,4,3.5%,31.15312713,-85.302639,2020-05-13 12:00 EDT,01,069,104.352,1.1020392517632628
Lowndes County,Alabama,111,0,8,7.2%,32.154721347000105,-86.65010390200001,2020-05-13 12:00 EDT,01,085,10.236,10.8440797186400938
Walker County,Alabama,111,1,0,0.0%,33.7422,-87.25376,2020-05-13 12:00 EDT,01,127,64.493,1.7211170204518320
Sumter County,Alabama,110,0,4,3.6%,32.591065299,-88.198812604,2020-05-13 12:00 EDT,01,119,12.985,8.4713130535232961
Lauderdale County,Alabama,102,3,2,2.0%,34.90347866,-87.65938649,2020-05-13 12:00 EDT,01,077,92.585,1.1016903386077658
Pike County,Alabama,102,2,0,0.0%,31.802432535999998,-85.94090157299989,2020-05-13 12:00 EDT,01,109,33.403,3.0536179385085172
Marion County,Alabama,100,3,9,9.0%,34.13654519,-87.88726277,2020-05-13 12:00 EDT,01,093,29.965,3.3372267645586518
Morgan County,Alabama,99,1,1,1.0%,34.45209661,-86.85149931,2020-05-13 12:00 EDT,01,103,119.122,0.83108074075317741475
Autauga County,Alabama,93,2,4,4.3%,32.53489266,-86.64270904,2020-05-13 12:00 EDT,01,001,55.200,1.6847826086956522
Marengo County,Alabama,91,2,5,5.5%,32.2476083990001,-87.789578499,2020-05-13 12:00 EDT,01,091,19.538,4.6575903367796090
Wilcox County,Alabama,89,2,5,5.6%,31.989249107,-87.308317685,2020-05-13 12:00 EDT,01,131,10.809,8.2338791747617726
Russell County,Alabama,88,5,0,0.0%,32.2884930810001,-85.184815949,2020-05-13 12:00 EDT,01,113,58.213,1.5116898287324137
St. Clair County,Alabama,87,1,1,1.1%,33.653,-86.3377,2020-05-13 12:00 EDT,01,115,87.306,0.99649508624836780977
Talladega County,Alabama,75,1,2,2.7%,33.38013838,-86.16584527,2020-05-13 12:00 EDT,01,121,80.565,0.93092533978774902253
Colbert County,Alabama,74,2,2,2.7%,34.698627370000104,-87.809409365,2020-05-13 12:00 EDT,01,033,54.495,1.3579227452059822
Greene County,Alabama,74,1,4,5.4%,32.853182143000005,-87.9521762539999,2020-05-13 12:00 EDT,01,063,8.426,8.7823403750296701
Hale County,Alabama,74,0,2,2.7%,32.762615108,-87.62905152799999,2020-05-13 12:00 EDT,01,065,14.887,4.9707798750587761
Chilton County,Alabama,73,4,1,1.4%,32.847779405,-86.7188269959999,2020-05-13 12:00 EDT,01,021,43.930,1.6617345777373094
Choctaw County,Alabama,72,3,2,2.8%,32.019617855,-88.263185278,2020-05-13 12:00 EDT,01,023,13.075,5.5066921606118547
Pickens County,Alabama,70,0,2,2.9%,33.2809822800001,-88.08868876,2020-05-13 12:00 EDT,01,107,20.298,3.4486156271553848
Barbour County,Alabama,69,2,1,1.4%,31.8691904100001,-85.397182046,2020-05-13 12:00 EDT,01,005,25.782,2.6762857807772865
Cullman County,Alabama,67,0,0,0.0%,34.13191433,-86.86762995,2020-05-13 12:00 EDT,01,043,82.313,0.81396620217948562196
Clarke County,Alabama,65,1,1,1.5%,31.676615371,-87.8308048259999,2020-05-13 12:00 EDT,01,025,24.387,2.6653544921474556
Jackson County,Alabama,60,0,2,3.3%,34.7841722,-85.99831592,2020-05-13 12:00 EDT,01,071,52.094,1.1517641187084885
Limestone County,Alabama,60,2,0,0.0%,34.81489201,-86.97728456,2020-05-13 12:00 EDT,01,083,93.052,0.64480075656622103770
Washington County,Alabama,57,2,5,8.8%,31.40759373,-88.20787245,2020-05-13 12:00 EDT,01,129,16.643,3.4248633058943700
Covington County,Alabama,56,0,1,1.8%,31.248465970999998,-86.451228767,2020-05-13 12:00 EDT,01,039,37.351,1.4992905143101925
Dale County,Alabama,53,1,0,0.0%,31.4317418050001,-85.61103116899992,2020-05-13 12:00 EDT,01,045,49.255,1.0760328900619226
Macon County,Alabama,53,2,2,3.8%,32.38593437,-85.692580253,2020-05-13 12:00 EDT,01,087,19.054,2.7815681746614884
Crenshaw County,Alabama,48,2,1,2.1%,31.7314125610001,-86.313524982,2020-05-13 12:00 EDT,01,041,13.865,3.4619545618463758
Bibb County,Alabama,46,0,1,2.2%,32.9986236680001,-87.12643047799999,2020-05-13 12:00 EDT,01,007,22.527,2.0419940515825454
Blount County,Alabama,45,0,0,0.0%,33.9808522590001,-86.567391231,2020-05-13 12:00 EDT,01,009,57.645,0.78064012490241998439
Escambia County,Alabama,38,0,3,7.9%,31.1261274200001,-87.161611818,2020-05-13 12:00 EDT,01,053,37.328,1.0180025717959709
Coosa County,Alabama,33,0,1,3.0%,32.93678499,-86.248377492,2020-05-13 12:00 EDT,01,037,10.855,3.0400736987563335
Henry County,Alabama,33,1,1,3.0%,31.513307145000105,-85.2427344239999,2020-05-13 12:00 EDT,01,067,17.124,1.9271198318149965
Bullock County,Alabama,28,2,1,3.6%,32.1004472750001,-85.715949849,2020-05-13 12:00 EDT,01,011,10.352,2.7047913446676971
Clay County,Alabama,27,0,1,3.7%,33.269081924,-85.8606726149999,2020-05-13 12:00 EDT,01,027,13.378,2.0182388996860517
Lawrence County,Alabama,26,0,0,0.0%,34.514824221,-87.31336758399998,2020-05-13 12:00 EDT,01,079,33.171,0.78381718971390672575
Winston County,Alabama,25,0,0,0.0%,34.1492576000001,-87.37372355199993,2020-05-13 12:00 EDT,01,133,23.875,1.0471204188481675
Cherokee County,Alabama,24,0,0,0.0%,34.075332464,-85.62134999999991,2020-05-13 12:00 EDT,01,019,25.853,0.92832553282017560825
Perry County,Alabama,19,0,0,0.0%,32.6384867990001,-87.294353067,2020-05-13 12:00 EDT,01,105,9.486,2.0029517183217373
Monroe County,Alabama,18,3,2,11.1%,31.570756068,-87.3654734899999,2020-05-13 12:00 EDT,01,099,21.512,0.83674228337671997025
Geneva County,Alabama,17,1,0,0.0%,31.09496870600003,-85.83926266999998,2020-05-13 12:00 EDT,01,061,26.491,0.64172737910988637651
Conecuh County,Alabama,16,2,0,0.0%,31.4292965990001,-86.99362992299999,2020-05-13 12:00 EDT,01,035,12.514,1.2785680038357040
Lamar County,Alabama,14,1,0,0.0%,33.77922773,-88.09692361,2020-05-13 12:00 EDT,01,075,13.933,1.0048087274815187
Cleburne County,Alabama,13,0,1,7.7%,33.674593073000004,-85.518712511,2020-05-13 12:00 EDT,01,029,14.938,0.87026375686169500602
Fayette County,Alabama,9,0,0,0.0%,33.7212794560001,-87.738810025,2020-05-13 12:00 EDT,01,057,16.585,0.54265902924329213144
Anchorage Municipality,Alaska,195,0,4,2.1%,61.217530000000004,-149.85825,2020-05-13 12:00 EDT,02,020,296.112,0.65853460852650348517
Fairbanks North Star Borough,Alaska,85,0,2,2.4%,64.80850665,-146.56348119999996,2020-05-13 12:00 EDT,02,090,99.653,0.85295977040329944909
Juneau City and Borough,Alaska,29,0,0,0.0%,58.45801034,-134.17676799999998,2020-05-13 12:00 EDT,02,110,32.330,0.89699969068976183112
Kenai Peninsula Borough,Alaska,24,0,2,8.3%,60.1916103780001,-150.294156423,2020-05-13 12:00 EDT,02,122,58.220,0.41222947440742013054
Matanuska-Susitna Borough,Alaska,21,0,1,4.8%,62.3157480890001,-149.574912463,2020-05-13 12:00 EDT,02,170,103.464,0.20296914868939921132
Ketchikan Gateway Borough,Alaska,16,0,0,0.0%,55.00186527,-130.54977,2020-05-13 12:00 EDT,02,130,13.804,1.1590843233845262
Petersburg Borough,Alaska,4,0,1,25.0%,57.1292191260001,-132.92313669799998,2020-05-13 12:00 EDT,02,195,3.255,1.2288786482334869
