County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Mobile County,Alabama,1608,63,98,6.1%,30.78989019,-88.20635939,2020-05-14 12:00 EDT,01,097,414.659,3.8778852020575943
Jefferson County,Alabama,1237,38,69,5.6%,33.55427371,-86.89648912,2020-05-14 12:00 EDT,01,073,659.892,1.8745491686518400
Montgomery County,Alabama,753,48,20,2.7%,32.38015,-86.30008000000002,2020-05-14 12:00 EDT,01,101,226.941,3.3180430155855487
Marshall County,Alabama,599,13,9,1.5%,34.234758899999996,-86.31986499999991,2020-05-14 12:00 EDT,01,095,95.145,6.2956540017867465
Lee County,Alabama,444,8,30,6.8%,32.60103513,-85.35548613,2020-05-14 12:00 EDT,01,081,159.287,2.7874214468224023
Shelby County,Alabama,390,9,19,4.9%,33.113,-86.58361,2020-05-14 12:00 EDT,01,117,211.261,1.8460577200713809
Tallapoosa County,Alabama,345,7,56,16.2%,32.86499611,-85.79385037,2020-05-14 12:00 EDT,01,123,40.636,8.4900088591396791
Chambers County,Alabama,326,2,22,6.7%,32.91425002,-85.39199738,2020-05-14 12:00 EDT,01,017,33.826,9.6375569088866552
Tuscaloosa County,Alabama,319,17,8,2.5%,33.21042,-87.56625,2020-05-14 12:00 EDT,01,125,206.213,1.5469441790769738
Franklin County,Alabama,288,18,3,1.0%,34.44170124,-87.84389685,2020-05-14 12:00 EDT,01,059,31.542,9.1306828989918204
Madison County,Alabama,272,13,4,1.5%,34.76311801,-86.55018951,2020-05-14 12:00 EDT,01,089,357.560,0.76071148898087034344
Butler County,Alabama,249,19,8,3.2%,31.752498542000108,-86.68021570599991,2020-05-14 12:00 EDT,01,013,20.025,12.4344569288389513
Baldwin County,Alabama,243,12,8,3.3%,30.73589116,-87.72352514,2020-05-14 12:00 EDT,01,003,208.107,1.1676685551182805
Etowah County,Alabama,198,1,10,5.1%,34.045232666000096,-86.0347460039999,2020-05-14 12:00 EDT,01,055,102.939,1.9234692390639116
DeKalb County,Alabama,185,6,2,1.1%,34.459631638000104,-85.80422403399992,2020-05-14 12:00 EDT,01,049,71.200,2.5983146067415730
Elmore County,Alabama,169,12,6,3.6%,32.54165,-86.31093,2020-05-14 12:00 EDT,01,051,81.212,2.0809732551839630
Coffee County,Alabama,159,1,1,0.6%,31.40262913700011,-85.988180875,2020-05-14 12:00 EDT,01,031,51.288,3.1001403837154890
Dallas County,Alabama,132,3,3,2.3%,32.325885080999996,-87.1064959779999,2020-05-14 12:00 EDT,01,047,40.029,3.2976092333058533
Calhoun County,Alabama,128,1,3,2.3%,33.77138006,-85.82610844,2020-05-14 12:00 EDT,01,015,115.098,1.1120957792489878
Houston County,Alabama,125,10,4,3.2%,31.15312713,-85.302639,2020-05-14 12:00 EDT,01,069,104.352,1.1978687519165900
Randolph County,Alabama,118,1,7,5.9%,33.293692338,-85.45915091099991,2020-05-14 12:00 EDT,01,111,22.574,5.2272525914769204
Lowndes County,Alabama,117,6,9,7.7%,32.154721347000105,-86.65010390200001,2020-05-14 12:00 EDT,01,085,10.236,11.4302461899179367
Walker County,Alabama,116,5,0,0.0%,33.7422,-87.25376,2020-05-14 12:00 EDT,01,127,64.493,1.7986448141658785
Sumter County,Alabama,115,5,4,3.5%,32.591065299,-88.198812604,2020-05-14 12:00 EDT,01,119,12.985,8.8563727377743550
Lauderdale County,Alabama,109,7,2,1.8%,34.90347866,-87.65938649,2020-05-14 12:00 EDT,01,077,92.585,1.1772965383161419
Morgan County,Alabama,104,5,1,1.0%,34.45209661,-86.85149931,2020-05-14 12:00 EDT,01,103,119.122,0.87305451553869142560
Autauga County,Alabama,103,10,4,3.9%,32.53489266,-86.64270904,2020-05-14 12:00 EDT,01,001,55.200,1.8659420289855072
Pike County,Alabama,103,1,0,0.0%,31.802432535999998,-85.94090157299989,2020-05-14 12:00 EDT,01,109,33.403,3.0835553692782085
Marion County,Alabama,101,1,9,8.9%,34.13654519,-87.88726277,2020-05-14 12:00 EDT,01,093,29.965,3.3705990322042383
Marengo County,Alabama,97,6,5,5.2%,32.2476083990001,-87.789578499,2020-05-14 12:00 EDT,01,091,19.538,4.9646842051387041
Russell County,Alabama,91,3,0,0.0%,32.2884930810001,-85.184815949,2020-05-14 12:00 EDT,01,113,58.213,1.5632247092573824
Wilcox County,Alabama,89,0,5,5.6%,31.989249107,-87.308317685,2020-05-14 12:00 EDT,01,131,10.809,8.2338791747617726
St. Clair County,Alabama,88,1,1,1.1%,33.653,-86.3377,2020-05-14 12:00 EDT,01,115,87.306,1.0079490527569697
