County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Mobile County,Alabama,2271,33,118,5.2%,30.78989019,-88.20635939,2020-06-01 12:00 EDT,01,097,414.659,5.4767893618611920
Jefferson County,Alabama,1859,33,103,5.5%,33.55427371,-86.89648912,2020-06-01 12:00 EDT,01,073,659.892,2.8171276511914071
Montgomery County,Alabama,1758,65,43,2.4%,32.38015,-86.30008000000002,2020-06-01 12:00 EDT,01,101,226.941,7.7465068013272172
Tuscaloosa County,Alabama,799,30,16,2.0%,33.21042,-87.56625,2020-06-01 12:00 EDT,01,125,206.213,3.8746344798824516
Marshall County,Alabama,700,9,9,1.3%,34.234758899999996,-86.31986499999991,2020-06-01 12:00 EDT,01,095,95.145,7.3571916548426086
Franklin County,Alabama,562,8,8,1.4%,34.44170124,-87.84389685,2020-06-01 12:00 EDT,01,059,31.542,17.8175131570604274
Lee County,Alabama,550,3,33,6.0%,32.60103513,-85.35548613,2020-06-01 12:00 EDT,01,081,159.287,3.4528869273700930
Shelby County,Alabama,522,8,20,3.8%,33.113,-86.58361,2020-06-01 12:00 EDT,01,117,211.261,2.4708772560955406
Tallapoosa County,Alabama,427,0,65,15.2%,32.86499611,-85.79385037,2020-06-01 12:00 EDT,01,123,40.636,10.5079240082685304
Butler County,Alabama,414,4,18,4.3%,31.752498542000108,-86.68021570599991,2020-06-01 12:00 EDT,01,013,20.025,20.6741573033707865
Walker County,Alabama,370,17,2,0.5%,33.7422,-87.25376,2020-06-01 12:00 EDT,01,127,64.493,5.7370567348394399
Elmore County,Alabama,362,12,8,2.2%,32.54165,-86.31093,2020-06-01 12:00 EDT,01,051,81.212,4.4574693395064769
Chambers County,Alabama,358,3,25,7.0%,32.91425002,-85.39199738,2020-06-01 12:00 EDT,01,017,33.826,10.5835747649736889
Madison County,Alabama,343,6,4,1.2%,34.76311801,-86.55018951,2020-06-01 12:00 EDT,01,089,357.560,0.95927956147220046985
Baldwin County,Alabama,292,4,9,3.1%,30.73589116,-87.72352514,2020-06-01 12:00 EDT,01,003,208.107,1.4031243542985099
Morgan County,Alabama,287,9,1,0.3%,34.45209661,-86.85149931,2020-06-01 12:00 EDT,01,103,119.122,2.4092946726885042
Dallas County,Alabama,279,7,3,1.1%,32.325885080999996,-87.1064959779999,2020-06-01 12:00 EDT,01,047,40.029,6.9699467885782807
Etowah County,Alabama,260,5,12,4.6%,34.045232666000096,-86.0347460039999,2020-06-01 12:00 EDT,01,055,102.939,2.5257676876596819
Lowndes County,Alabama,252,6,12,4.8%,32.154721347000105,-86.65010390200001,2020-06-01 12:00 EDT,01,085,10.236,24.6189917936694021
DeKalb County,Alabama,249,3,3,1.2%,34.459631638000104,-85.80422403399992,2020-06-01 12:00 EDT,01,049,71.200,3.4971910112359551
Coffee County,Alabama,238,3,1,0.4%,31.40262913700011,-85.988180875,2020-06-01 12:00 EDT,01,031,51.288,4.6404617064420527
Autauga County,Alabama,233,13,5,2.1%,32.53489266,-86.64270904,2020-06-01 12:00 EDT,01,001,55.200,4.2210144927536232
Sumter County,Alabama,224,0,7,3.1%,32.591065299,-88.198812604,2020-06-01 12:00 EDT,01,119,12.985,17.2506738544474394
