County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Genesee,New York,33,10,1,3.0%,43.00094016,-78.1936949,2020-04-07 21:19 EDT,36,037,58.112,0.5678689427312776
Ontario,New York,33,1,0,0.0%,42.85288942,-77.29981098,2020-04-07 21:19 EDT,36,069,109.472,0.30144694533762056
Warren,New York,31,5,0,0.0%,43.5592099,-73.85881158,2020-04-07 21:19 EDT,36,113,64.480,0.4807692307692307
Herkimer,New York,27,2,3,11.1%,43.0259,-74.98433,2020-04-07 21:19 EDT,36,043,62.505,0.4319654427645788
Livingston,New York,24,0,2,8.3%,42.72808354,-77.77543855,2020-04-07 21:19 EDT,36,051,63.907,0.375545714866916
Greene,New York,24,0,0,0.0%,42.27654571,-74.12261588,2020-04-07 21:19 EDT,36,039,47.617,0.5040216729319361
Wyoming,New York,23,0,1,4.3%,42.70242659,-78.22443261,2020-04-07 21:19 EDT,36,121,40.565,0.5669912486133366
Washington,New York,19,0,1,5.3%,43.31227113,-73.43096234,2020-04-07 21:19 EDT,36,115,61.828,0.307304134049298
Chautauqua,New York,18,0,2,11.1%,42.22826274,-79.36643298,2020-04-07 21:19 EDT,36,013,129.656,0.13882890109212068
Montgomery,New York,18,3,1,5.6%,42.90229179999999,-74.43960085,2020-04-07 21:19 EDT,36,057,49.426,0.36418079553271554
Allegany,New York,17,0,1,5.9%,42.25739788,-78.02755444,2020-04-07 21:19 EDT,36,003,47.025,0.3615098351940457
Cortland,New York,16,2,0,0.0%,42.59500111,-76.07023743,2020-04-07 21:19 EDT,36,023,48.123,0.33248134987428046
Orleans,New York,15,2,0,0.0%,43.252100586000005,-78.23124678499991,2020-04-07 21:19 EDT,36,073,41.175,0.3642987249544627
Cayuga,New York,14,3,0,0.0%,42.92145204,-76.54917489,2020-04-07 21:19 EDT,36,011,77.868,0.17979144192736426
Cattaraugus,New York,13,1,0,0.0%,42.2485958350001,-78.678812022,2020-04-07 21:19 EDT,36,009,77.686,0.16734031871894547
Fulton,New York,13,2,0,0.0%,43.11240266,-74.43516277,2020-04-07 21:19 EDT,36,035,53.743,0.24189196732597731
Schoharie,New York,12,1,0,0.0%,42.58820746,-74.44213588,2020-04-07 21:19 EDT,36,095,31.364,0.38260425966075756
Franklin,New York,10,0,0,0.0%,44.592675381999996,-74.3034218499999,2020-04-07 21:19 EDT,36,033,50.692,0.1972697861595518
Seneca,New York,10,1,0,0.0%,42.790068356999996,-76.822922724,2020-04-07 21:19 EDT,36,099,34.612,0.2889171385646597
Essex,New York,9,0,0,0.0%,44.10755697,-73.79125847,2020-04-07 21:19 EDT,36,031,37.751,0.23840428068130648
Tioga,New York,8,0,0,0.0%,42.06057,-76.34519,2020-04-07 21:19 EDT,36,107,49.045,0.16311550616780507
Lewis,New York,6,0,0,0.0%,43.78473386600009,-75.448706117,2020-04-07 21:19 EDT,36,049,26.719,0.22455930236910063
Schuyler,New York,4,0,0,0.0%,42.370638971999995,-76.9851275,2020-04-07 21:19 EDT,36,097,17.992,0.22232103156958646
Hamilton,New York,2,0,0,0.0%,43.66130373,-74.49733573,2020-04-07 21:19 EDT,36,041,4.575,0.4371584699453552
Yates,New York,1,0,0,0.0%,42.633345773,-77.11807677899999,2020-04-07 21:19 EDT,36,123,25.009,0.03998560518213443
Bergen,New Jersey,7533,671,263,3.5%,40.95949149,-74.074442,2020-04-07 21:19 EDT,34,003,929.999,8.100008709686785
Essex,New Jersey,5078,585,232,4.6%,40.78779259,-74.24760059,2020-04-07 21:19 EDT,34,013,793.555,6.3990523656205305
Hudson,New Jersey,4949,554,103,2.1%,40.74034231,-74.07410970000002,2020-04-07 21:19 EDT,34,017,668.631,7.4016909177109635
Union,New Jersey,4368,683,95,2.2%,40.69635,-74.26957,2020-04-07 21:19 EDT,34,039,553.066,7.8977915836446275
Passaic,New Jersey,4104,348,62,1.5%,40.86034,-74.12374,2020-04-07 21:19 EDT,34,031,504.041,8.142194781773705
Middlesex,New Jersey,3717,454,100,2.7%,40.57936,-74.50067,2020-04-07 21:19 EDT,34,023,826.698,4.496200547237323
Monmouth,New Jersey,2770,225,71,2.6%,40.2600411,-74.22194634,2020-04-07 21:19 EDT,34,025,623.387,4.443467701443887
Ocean,New Jersey,2641,267,85,3.2%,39.90927434,-74.2969653,2020-04-07 21:19 EDT,34,029,591.939,4.461608375187309
Morris,New Jersey,2239,283,87,3.9%,40.86201902,-74.5442741,2020-04-07 21:19 EDT,34,027,494.383,4.528877408810578
Somerset,New Jersey,1033,131,40,3.9%,40.49859,-74.52249,2020-04-07 21:19 EDT,34,035,330.176,3.1286344252762164
Mercer,New Jersey,837,97,24,2.9%,40.28331911,-74.70157374,2020-04-07 21:19 EDT,34,021,368.762,2.269756645207478
Camden,New Jersey,736,91,12,1.6%,39.94525,-75.11913,2020-04-07 21:19 EDT,34,007,507.367,1.4506264695969586
Burlington,New Jersey,733,87,13,1.8%,40.07687,-74.85775,2020-04-07 21:19 EDT,34,005,446.367,1.6421464848431897
Sussex,New Jersey,331,39,15,4.5%,41.13934496,-74.69067762,2020-04-07 21:19 EDT,34,037,142.298,2.32610437251402
Gloucester,New Jersey,311,32,5,1.6%,39.71720107,-75.14164366,2020-04-07 21:19 EDT,34,015,290.852,1.0692723446976469
Warren,New Jersey,255,40,7,2.7%,40.85732358,-74.997063,2020-04-07 21:19 EDT,34,041,106.293,2.3990290988117753
Hunterdon,New Jersey,234,23,2,0.9%,40.56725317,-74.91217921,2020-04-07 21:19 EDT,34,019,125.051,1.8712365354935185
Atlantic,New Jersey,144,12,4,2.8%,39.4806564,-74.67264306,2020-04-07 21:19 EDT,34,001,268.539,0.5362349602850983
Cape May,New Jersey,94,9,2,2.1%,38.93547,-74.92137,2020-04-07 21:19 EDT,34,009,93.705,1.0031481777920068
Cumberland,New Jersey,71,7,2,2.8%,39.37311491,-75.11061925,2020-04-07 21:19 EDT,34,011,153.400,0.46284224250325945
Salem,New Jersey,31,2,3,9.7%,39.57661332,-75.35810746,2020-04-07 21:19 EDT,34,033,63.336,0.48945307565997215
Oakland,Michigan,3736,356,205,5.5%,42.74214,-83.16174000000002,2020-04-07 21:19 EDT,26,125,1250.843,2.9867857117160184
Wayne,Michigan,3569,322,180,5.0%,42.28515,-83.3836,2020-04-07 21:19 EDT,26,163,1761.382,2.0262498424532556
Macomb,Michigan,2414,255,121,5.0%,42.69565,-82.92171,2020-04-07 21:19 EDT,26,099,868.704,2.7788521751943125
Genesee,Michigan,638,70,33,5.2%,43.0217016,-83.70675478,2020-04-07 21:19 EDT,26,049,409.361,1.5585265816724114
Washtenaw,Michigan,559,20,11,2.0%,42.25322942,-83.83877634,2020-04-07 21:19 EDT,26,161,365.961,1.5274851691846945
Ingham,Michigan,189,11,1,0.5%,42.59709245,-84.37353421,2020-04-07 21:19 EDT,26,065,289.564,0.6527054468096862
Kent,Michigan,187,10,6,3.2%,43.03216204,-85.54929822,2020-04-07 21:19 EDT,26,081,643.140,0.29076095406909847
Livingston,Michigan,155,12,2,1.3%,42.60291818,-83.91152404,2020-04-07 21:19 EDT,26,093,188.482,0.8223596948249701
Saginaw,Michigan,153,14,3,2.0%,43.33502489,-84.05317757,2020-04-07 21:19 EDT,26,145,192.778,0.7936590274823891
St. Clair,Michigan,129,19,3,2.3%,42.83189,-82.50220999999998,2020-04-07 21:19 EDT,26,147,159.566,0.808442901369966
Monroe,Michigan,129,12,0,0.0%,41.91606,-83.3979,2020-04-07 21:19 EDT,26,115,149.699,0.861729203267891
Jackson,Michigan,114,11,4,3.5%,42.24848235,-84.42344983,2020-04-07 21:19 EDT,26,075,158.913,0.7173736572841745
Clinton,Michigan,73,17,1,1.4%,42.94365426,-84.60151416,2020-04-07 21:19 EDT,26,037,77.896,0.9371469651843484
Kalamazoo,Michigan,64,6,4,6.2%,42.24543721,-85.53116967,2020-04-07 21:19 EDT,26,077,261.573,0.24467357104899973
Berrien,Michigan,64,4,2,3.1%,41.95468698,-86.41222292,2020-04-07 21:19 EDT,26,021,154.807,0.413417997894152
Eaton,Michigan,61,4,2,3.3%,42.59607493,-84.83832067,2020-04-07 21:19 EDT,26,045,109.155,0.558838349136549
Lapeer,Michigan,56,7,3,5.4%,43.09013207,-83.22178574,2020-04-07 21:19 EDT,26,087,88.202,0.6349062379537878
Hillsdale,Michigan,55,9,4,7.3%,41.88776412,-84.59292627,2020-04-07 21:19 EDT,26,059,45.830,1.2000872790748418
Ottawa,Michigan,52,8,0,0.0%,42.96071229,-85.99516567,2020-04-07 21:19 EDT,26,139,284.034,0.18307667391931953
Calhoun,Michigan,43,2,1,2.3%,42.24653649,-85.00558363,2020-04-07 21:19 EDT,26,025,134.473,0.31976679333397784
Muskegon,Michigan,41,8,4,9.8%,43.29120706,-86.15200005,2020-04-07 21:19 EDT,26,121,173.043,0.23693532821321867
Lenawee,Michigan,32,0,0,0.0%,41.8950816170001,-84.06637217799991,2020-04-07 21:19 EDT,26,091,98.474,0.3249588723927128
Bay,Michigan,31,1,0,0.0%,43.70732889,-83.99203709,2020-04-07 21:19 EDT,26,017,104.786,0.29584104746817325
Otsego,Michigan,28,2,2,7.1%,45.0992,-84.6482,2020-04-07 21:19 EDT,26,137,24.397,1.1476820920604993
Tuscola,Michigan,26,4,2,7.7%,43.46412684,-83.41682258,2020-04-07 21:19 EDT,26,157,53.250,0.48826291079812206
Shiawassee,Michigan,24,0,0,0.0%,42.95373744500011,-84.146743014,2020-04-07 21:19 EDT,26,155,68.493,0.35040077088169597
Isabella,Michigan,22,6,2,9.1%,43.64058966,-84.84678576,2020-04-07 21:19 EDT,26,073,70.775,0.3108442246555987
Midland,Michigan,22,0,0,0.0%,43.6468649,-84.38811027,2020-04-07 21:19 EDT,26,111,83.389,0.26382376572449606
Marquette,Michigan,19,4,2,10.5%,46.43125285,-87.64159342,2020-04-07 21:19 EDT,26,103,66.939,0.28384051151047973
Allegan,Michigan,18,3,0,0.0%,42.5912512,-85.88819122,2020-04-07 21:19 EDT,26,005,115.250,0.1561822125813449
Sanilac,Michigan,17,3,2,11.8%,43.42356616000011,-82.82012594799991,2020-04-07 21:19 EDT,26,151,41.376,0.41086620262954365
Van Buren,Michigan,17,1,1,5.9%,42.2513072570001,-86.01888992499991,2020-04-07 21:19 EDT,26,159,75.272,0.22584759273036456
Branch,Michigan,16,1,1,6.2%,41.9161092840001,-85.05902759899999,2020-04-07 21:19 EDT,26,023,43.584,0.3671071953010279
Montcalm,Michigan,16,1,1,6.2%,43.31095473,-85.1525018,2020-04-07 21:19 EDT,26,117,63.209,0.2531285101805123
Grand Traverse,Michigan,15,1,3,20.0%,44.66867927,-85.56047625,2020-04-07 21:19 EDT,26,055,91.746,0.16349486626119938
Emmet,Michigan,14,1,2,14.3%,45.52025096,-84.89032852,2020-04-07 21:19 EDT,26,047,33.039,0.42374163866945125
St. Joseph,Michigan,14,3,0,0.0%,42.10339000000001,-86.48526,2020-04-07 21:19 EDT,26,149,60.897,0.229896382416211
Kalkaska,Michigan,10,2,2,20.0%,44.68468247,-85.09024392,2020-04-07 21:19 EDT,26,079,17.463,0.5726392945083891
Cheboygan,Michigan,10,2,1,10.0%,45.4460469310001,-84.50037714699991,2020-04-07 21:19 EDT,26,031,25.458,0.3928038337654175
Cass,Michigan,9,2,1,11.1%,41.915392847000106,-85.993454001,2020-04-07 21:19 EDT,26,027,51.460,0.1748931208705791
Ionia,Michigan,9,1,1,11.1%,42.945088749,-85.0745858019999,2020-04-07 21:19 EDT,26,067,64.176,0.14023934181002243
Manistee,Michigan,9,3,0,0.0%,44.33296585,-86.056664,2020-04-07 21:19 EDT,26,101,24.444,0.3681885125184094
Mecosta,Michigan,8,2,1,12.5%,43.640810722,-85.3246211859999,2020-04-07 21:19 EDT,26,107,43.264,0.18491124260355032
Charlevoix,Michigan,8,0,0,0.0%,45.31653,-85.26071999999998,2020-04-07 21:19 EDT,26,029,26.219,0.3051222395972386
Barry,Michigan,7,0,0,0.0%,42.59502105,-85.30897251,2020-04-07 21:19 EDT,26,015,60.057,0.11655593852506786
Delta,Michigan,7,0,0,0.0%,45.919666445000104,-86.92448818199993,2020-04-07 21:19 EDT,26,041,36.190,0.19342359767891684
Wexford,Michigan,7,2,0,0.0%,44.33836176,-85.57838222,2020-04-07 21:19 EDT,26,165,33.111,0.21141010540303828
Antrim,Michigan,6,1,0,0.0%,44.999080393,-85.140206932,2020-04-07 21:19 EDT,26,009,23.177,0.2588773352892954
Gratiot,Michigan,6,1,0,0.0%,43.2927163460001,-84.604892691,2020-04-07 21:19 EDT,26,057,41.067,0.1461027102052743
Roscommon,Michigan,6,1,0,0.0%,44.33561169,-84.61161259999999,2020-04-07 21:19 EDT,26,143,23.877,0.25128785023244127
Crawford,Michigan,5,3,1,20.0%,44.683617921999996,-84.610321673,2020-04-07 21:19 EDT,26,039,13.836,0.3613761202659729
Iosco,Michigan,4,1,1,25.0%,44.3558242330001,-83.63589798699999,2020-04-07 21:19 EDT,26,069,25.247,0.15843466550481244
Gladwin,Michigan,4,0,0,0.0%,43.9906941,-84.38823148,2020-04-07 21:19 EDT,26,051,25.289,0.15817153703191109
Huron,Michigan,4,0,0,0.0%,43.8333068380001,-83.0188931639999,2020-04-07 21:19 EDT,26,063,31.543,0.12681101987762736
Gogebic,Michigan,3,0,1,33.3%,46.408927934000104,-89.6945112809999,2020-04-07 21:19 EDT,26,053,15.414,0.19462826002335537
Arenac,Michigan,3,0,0,0.0%,44.065459288999996,-83.895003448,2020-04-07 21:19 EDT,26,011,15.165,0.19782393669634027
Leelanau,Michigan,3,1,0,0.0%,44.93849073,-85.81182341,2020-04-07 21:19 EDT,26,089,21.639,0.13863856924996534
Mackinac,Michigan,3,1,0,0.0%,46.081649603000095,-85.094924497,2020-04-07 21:19 EDT,26,097,10.817,0.2773412221503189
Newaygo,Michigan,3,1,0,0.0%,43.55418492,-85.80088959,2020-04-07 21:19 EDT,26,123,48.142,0.06231564953678701
Oceana,Michigan,3,0,0,0.0%,43.64089041,-86.2675668569999,2020-04-07 21:19 EDT,26,127,26.417,0.11356323579513193
Ogemaw,Michigan,3,0,0,0.0%,44.33494161000011,-84.126424607,2020-04-07 21:19 EDT,26,129,20.928,0.143348623853211
Osceola,Michigan,3,0,0,0.0%,43.9898326430001,-85.3252568979999,2020-04-07 21:19 EDT,26,133,23.232,0.1291322314049587
Dickinson,Michigan,2,0,1,50.0%,46.009223988,-87.87027984299989,2020-04-07 21:19 EDT,26,043,25.570,0.07821666014861166
Clare,Michigan,2,0,0,0.0%,43.9878737,-84.84783104,2020-04-07 21:19 EDT,26,035,30.616,0.06532532009406847
Oscoda,Michigan,2,0,0,0.0%,44.681756044,-84.129734043,2020-04-07 21:19 EDT,26,135,8.277,0.24163344206838222
Missaukee,Michigan,1,0,1,100.0%,44.3373128970001,-85.094675829,2020-04-07 21:19 EDT,26,113,15.006,0.06664001066240172
Chippewa,Michigan,1,0,0,0.0%,46.30381924,-84.59406579,2020-04-07 21:19 EDT,26,033,37.834,0.026431252312734577
Houghton,Michigan,1,0,0,0.0%,46.897663355000105,-88.68764908,2020-04-07 21:19 EDT,26,061,36.360,0.027502750275027504
Luce,Michigan,1,0,0,0.0%,46.4706881800001,-85.544292632,2020-04-07 21:19 EDT,26,095,6.364,0.15713387806411064
Presque Isle,Michigan,1,0,0,0.0%,45.3347400000001,-83.4922,2020-04-07 21:19 EDT,26,141,12.797,0.07814331483941549
Mason,Michigan,1,1,0,0.0%,43.995265905000046,-86.24994251099997,2020-04-07 21:19 EDT,26,105,28.884,0.034621243595069934
Schoolcraft,Michigan,0,0,0,nan%,46.1965774290001,-86.19958967199993,2020-04-07 21:19 EDT,26,153,8.069,0.0
Benzie,Michigan,0,0,0,nan%,44.638714887,-86.015545588,2020-04-07 21:19 EDT,26,019,17.552,0.0
Ontonagon,Michigan,0,0,0,nan%,46.664405177,-89.314985279,2020-04-07 21:19 EDT,26,131,5.968,0.0
Los Angeles,California,7025,648,173,2.5%,34.053490000000004,-118.24532,2020-04-07 21:19 EDT,06,037,10098.052,0.6956787309077038
San Diego,California,1454,50,31,2.1%,32.71568,-117.16171,2020-04-07 21:19 EDT,06,073,3302.833,0.4402281314253551
Santa Clara,California,1285,61,43,3.3%,37.35579,-121.95508999999998,2020-04-07 21:19 EDT,06,085,1922.200,0.668504838206222
Riverside,California,1016,70,28,2.8%,33.98171,-117.37404,2020-04-07 21:19 EDT,06,065,2383.286,0.42630217271447907
Orange,California,931,49,15,1.6%,33.78787,-117.85071,2020-04-07 21:19 EDT,06,059,3164.182,0.29423086282647454
Alameda,California,634,46,15,2.4%,37.76683,-122.2453,2020-04-07 21:19 EDT,06,001,1643.700,0.3857151548336071
San Francisco,California,622,39,9,1.4%,37.77712,-122.41964,2020-04-07 21:19 EDT,06,075,870.044,0.7149063725512733
San Mateo,California,589,10,21,3.6%,37.54704,-122.31485,2020-04-07 21:19 EDT,06,081,765.935,0.768994758040826
San Bernardino,California,530,0,16,3.0%,34.10524,-117.29412,2020-04-07 21:19 EDT,06,071,2135.413,0.24819554812113628
Sacramento,California,525,63,21,4.0%,38.57944000000001,-121.49085,2020-04-07 21:19 EDT,06,067,1510.023,0.34767682346560286
Contra Costa,California,442,25,7,1.6%,37.91793732,-121.9259354,2020-04-07 21:19 EDT,06,013,1133.247,0.3900297110868151
Kern,California,267,15,2,0.7%,35.34281638,-118.7299395,2020-04-07 21:19 EDT,06,029,883.053,0.30236010749071685
Ventura,California,243,17,6,2.5%,34.28082,-119.29232,2020-04-07 21:19 EDT,06,111,848.112,0.2865187616729866
Santa Barbara,California,218,26,2,0.9%,34.41938,-119.69905,2020-04-07 21:19 EDT,06,083,443.738,0.49128089097620664
San Joaquin,California,217,11,13,6.0%,37.93479557,-121.2713112,2020-04-07 21:19 EDT,06,077,732.212,0.29636225574014086
Tulare,California,157,22,7,4.5%,36.20649,-119.34305,2020-04-07 21:19 EDT,06,107,460.477,0.34095079667388384
Fresno,California,146,22,3,2.1%,36.74084000000001,-119.78552,2020-04-07 21:19 EDT,06,019,978.130,0.14926441270587754
Marin,California,143,0,9,6.3%,38.07188727,-122.7195348,2020-04-07 21:19 EDT,06,041,260.295,0.5493766687796539
Placer,California,115,9,3,2.6%,39.05913563,-120.7536328,2020-04-07 21:19 EDT,06,061,380.077,0.3025702686560881
Sonoma,California,111,0,2,1.8%,38.29188,-122.45728,2020-04-07 21:19 EDT,06,097,501.317,0.22141678817993407
San Luis Obispo,California,95,0,1,1.1%,35.28579000000001,-120.66275,2020-04-07 21:19 EDT,06,079,281.455,0.3375317546321792
Solano,California,88,0,1,1.1%,38.27793363,-121.9272405,2020-04-07 21:19 EDT,06,095,438.530,0.20067042163592003
Stanislaus,California,81,10,0,0.0%,37.55932622,-120.9976619,2020-04-07 21:19 EDT,06,099,539.301,0.15019441833039437
Santa Cruz,California,76,5,1,1.3%,36.97424,-122.03098,2020-04-07 21:19 EDT,06,087,273.765,0.2776103592497215
Imperial,California,73,5,3,4.1%,32.84748,-115.56952,2020-04-07 21:19 EDT,06,025,180.216,0.4050694721889289
Monterey,California,62,0,2,3.2%,36.21714603,-121.2390196,2020-04-07 21:19 EDT,06,053,433.212,0.1431169958357571
Yolo,California,50,0,1,2.0%,38.73431,-121.81279,2020-04-07 21:19 EDT,06,113,214.977,0.23258302050917073
Humboldt,California,50,1,0,0.0%,40.69879803,-123.8737147,2020-04-07 21:19 EDT,06,023,135.768,0.36827529314713336
Nevada,California,32,0,1,3.1%,39.2616,-121.0161,2020-04-07 21:19 EDT,06,057,99.092,0.32293222459936216
Merced,California,29,0,1,3.4%,37.19187429,-120.717739,2020-04-07 21:19 EDT,06,047,269.075,0.10777664220013009
Madera,California,28,0,2,7.1%,36.96205,-120.06399,2020-04-07 21:19 EDT,06,039,155.013,0.18063001167644002
San Benito,California,23,0,2,8.7%,36.50506,-121.08332,2020-04-07 21:19 EDT,06,069,59.416,0.3871011175440958
Napa,California,22,0,2,9.1%,38.50647693,-122.3306091,2020-04-07 21:19 EDT,06,055,140.530,0.15655020280367182
El Dorado,California,22,0,0,0.0%,38.68217,-120.84683,2020-04-07 21:19 EDT,06,017,186.661,0.11786072077188059
Shasta,California,21,0,3,14.3%,40.59828,-122.49095,2020-04-07 21:19 EDT,06,089,179.085,0.11726275232431527
Mono,California,19,0,1,5.3%,37.93749777,-118.8838882,2020-04-07 21:19 EDT,06,051,14.174,1.3404825737265413
Sutter,California,16,0,2,12.5%,39.0346753900001,-121.694845711,2020-04-07 21:19 EDT,06,101,95.872,0.16688918558077434
Butte,California,12,0,0,0.0%,39.66709143,-121.600911,2020-04-07 21:19 EDT,06,007,227.075,0.052845975999119235
Inyo,California,11,0,0,0.0%,36.511060297,-117.41059195,2020-04-07 21:19 EDT,06,027,18.085,0.6082388719933647
Yuba,California,11,0,0,0.0%,39.26918299,-121.3512653,2020-04-07 21:19 EDT,06,115,75.493,0.14570887367040652
Calaveras,California,5,0,0,0.0%,38.20473567,-120.5540655,2020-04-07 21:19 EDT,06,009,45.235,0.11053387863380126
Kings,California,5,0,0,0.0%,36.075430705,-119.815354141,2020-04-07 21:19 EDT,06,031,150.075,0.03331667499583542
Mendocino,California,4,0,0,0.0%,39.44024063,-123.3912784,2020-04-07 21:19 EDT,06,045,87.422,0.04575507309372926
Siskiyou,California,4,0,0,0.0%,41.59256366,-122.5407772,2020-04-07 21:19 EDT,06,093,43.540,0.09186954524575104
Amador,California,3,0,0,0.0%,38.44606535,-120.651755,2020-04-07 21:19 EDT,06,005,37.829,0.07930423748975654
Plumas,California,3,0,0,0.0%,40.0007023550001,-120.83349825399999,2020-04-07 21:19 EDT,06,063,18.699,0.16043638697256538
Colusa,California,2,0,0,0.0%,39.1775976810001,-122.237102265,2020-04-07 21:19 EDT,06,011,21.464,0.09317927692881102
Glenn,California,2,0,0,0.0%,39.598279844000004,-122.392389048,2020-04-07 21:19 EDT,06,021,27.897,0.0716922966627236
Tuolumne,California,2,0,0,0.0%,38.0276436720001,-119.954653631,2020-04-07 21:19 EDT,06,109,53.932,0.037083735073796635
Del Norte,California,2,0,0,0.0%,41.743175752000106,-123.897110706,2020-04-07 21:19 EDT,06,015,27.424,0.07292882147024504
Alpine,California,1,0,0,0.0%,38.597333049,-119.820421252,2020-04-07 21:19 EDT,06,003,1.146,0.8726003490401397
Tehama,California,1,0,0,0.0%,40.125696943,-122.233915293,2020-04-07 21:19 EDT,06,103,63.373,0.015779590677417826
Lake,California,1,0,0,0.0%,39.102653429,-122.75089742799999,2020-04-07 21:19 EDT,06,033,64.148,0.01558895055184885
Orleans,Louisiana,4942,377,185,3.7%,30.03843182,-89.90055149,2020-04-07 21:19 EDT,22,071,389.648,12.68324231100891
Jefferson,Louisiana,3922,392,137,3.5%,29.9596,-90.17182,2020-04-07 21:19 EDT,22,051,435.300,9.009878244888583
East Baton Rouge,Louisiana,892,76,31,3.5%,30.53926541,-91.09217012,2020-04-07 21:19 EDT,22,033,444.094,2.0085837683013055
Caddo,Louisiana,756,45,26,3.4%,32.75632,-93.97374,2020-04-07 21:19 EDT,22,017,248.361,3.0439561766944085
St. Tammany,Louisiana,700,63,17,2.4%,30.39408,-89.89506999999998,2020-04-07 21:19 EDT,22,103,252.093,2.7767530236857034
