County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Mobile County,Alabama,917,29,41,4.5%,30.78989019,-88.20635939,2020-04-26 12:00 EDT,01,097,414.659,2.2114556780390634
Jefferson County,Alabama,839,11,33,3.9%,33.55427371,-86.89648912,2020-04-26 12:00 EDT,01,073,659.892,1.2714201717856861
Lee County,Alabama,365,7,24,6.6%,32.60103513,-85.35548613,2020-04-26 12:00 EDT,01,081,159.287,2.2914613245274253
Shelby County,Alabama,311,13,9,2.9%,33.113,-86.58361,2020-04-26 12:00 EDT,01,117,211.261,1.4721126947235884
Marshall County,Alabama,307,28,5,1.6%,34.234758899999996,-86.31986499999991,2020-04-26 12:00 EDT,01,095,95.145,3.2266540543381155
Montgomery County,Alabama,289,5,4,1.4%,32.38015,-86.30008000000002,2020-04-26 12:00 EDT,01,101,226.941,1.2734587403774549
Chambers County,Alabama,285,1,18,6.3%,32.91425002,-85.39199738,2020-04-26 12:00 EDT,01,017,33.826,8.4254715307751434
Tallapoosa County,Alabama,274,7,17,6.2%,32.86499611,-85.79385037,2020-04-26 12:00 EDT,01,123,40.636,6.7427896446500640
Madison County,Alabama,211,1,4,1.9%,34.76311801,-86.55018951,2020-04-26 12:00 EDT,01,089,357.560,0.59011075064324868554
Tuscaloosa County,Alabama,192,7,0,0.0%,33.21042,-87.56625,2020-04-26 12:00 EDT,01,125,206.213,0.93107612032219113247
Baldwin County,Alabama,161,7,2,1.2%,30.73589116,-87.72352514,2020-04-26 12:00 EDT,01,003,208.107,0.77364048302075374687
Etowah County,Alabama,125,2,8,6.4%,34.045232666000096,-86.0347460039999,2020-04-26 12:00 EDT,01,055,102.939,1.2143113882979240
Coffee County,Alabama,95,7,0,0.0%,31.40262913700011,-85.988180875,2020-04-26 12:00 EDT,01,031,51.288,1.8522851349243488
Walker County,Alabama,92,1,0,0.0%,33.7422,-87.25376,2020-04-26 12:00 EDT,01,127,64.493,1.4265114043384553
Calhoun County,Alabama,90,0,3,3.3%,33.77138006,-85.82610844,2020-04-26 12:00 EDT,01,015,115.098,0.78194234478444456029
Elmore County,Alabama,79,2,1,1.3%,32.54165,-86.31093,2020-04-26 12:00 EDT,01,051,81.212,0.97276264591439688716
Houston County,Alabama,77,1,3,3.9%,31.15312713,-85.302639,2020-04-26 12:00 EDT,01,069,104.352,0.73788715118061944189
Marion County,Alabama,74,1,5,6.8%,34.13654519,-87.88726277,2020-04-26 12:00 EDT,01,093,29.965,2.4695478057734023
DeKalb County,Alabama,70,7,2,2.9%,34.459631638000104,-85.80422403399992,2020-04-26 12:00 EDT,01,049,71.200,0.98314606741573033708
Morgan County,Alabama,64,7,0,0.0%,34.45209661,-86.85149931,2020-04-26 12:00 EDT,01,103,119.122,0.53726431725457933883
St. Clair County,Alabama,64,1,0,0.0%,33.653,-86.3377,2020-04-26 12:00 EDT,01,115,87.306,0.73305385655052344627
Pike County,Alabama,62,4,0,0.0%,31.802432535999998,-85.94090157299989,2020-04-26 12:00 EDT,01,109,33.403,1.8561207077208634
Randolph County,Alabama,60,0,4,6.7%,33.293692338,-85.45915091099991,2020-04-26 12:00 EDT,01,111,22.574,2.6579250465136883
Talladega County,Alabama,57,2,2,3.5%,33.38013838,-86.16584527,2020-04-26 12:00 EDT,01,121,80.565,0.70750325823868925712
Wilcox County,Alabama,56,3,1,1.8%,31.989249107,-87.308317685,2020-04-26 12:00 EDT,01,131,10.809,5.1808677953557221
Russell County,Alabama,53,0,0,0.0%,32.2884930810001,-85.184815949,2020-04-26 12:00 EDT,01,113,58.213,0.91044955594111280985
Sumter County,Alabama,53,2,2,3.8%,32.591065299,-88.198812604,2020-04-26 12:00 EDT,01,119,12.985,4.0816326530612245
Chilton County,Alabama,51,2,1,2.0%,32.847779405,-86.7188269959999,2020-04-26 12:00 EDT,01,021,43.930,1.1609378556794901
Cullman County,Alabama,50,1,0,0.0%,34.13191433,-86.86762995,2020-04-26 12:00 EDT,01,043,82.313,0.60743746431304897161
Pickens County,Alabama,47,1,1,2.1%,33.2809822800001,-88.08868876,2020-04-26 12:00 EDT,01,107,20.298,2.3154990639471869
Greene County,Alabama,46,2,0,0.0%,32.853182143000005,-87.9521762539999,2020-04-26 12:00 EDT,01,063,8.426,5.4592926655589841
Jackson County,Alabama,45,0,2,4.4%,34.7841722,-85.99831592,2020-04-26 12:00 EDT,01,071,52.094,0.86382308903136637617
Franklin County,Alabama,41,3,0,0.0%,34.44170124,-87.84389685,2020-04-26 12:00 EDT,01,059,31.542,1.2998541627036967
Hale County,Alabama,41,1,2,4.9%,32.762615108,-87.62905152799999,2020-04-26 12:00 EDT,01,065,14.887,2.7540807415866192
Limestone County,Alabama,41,0,0,0.0%,34.81489201,-86.97728456,2020-04-26 12:00 EDT,01,083,93.052,0.44061385032025104243
Marengo County,Alabama,41,1,3,7.3%,32.2476083990001,-87.789578499,2020-04-26 12:00 EDT,01,091,19.538,2.0984747671204832
Bibb County,Alabama,38,3,0,0.0%,32.9986236680001,-87.12643047799999,2020-04-26 12:00 EDT,01,007,22.527,1.6868646513073201
Lowndes County,Alabama,38,0,1,2.6%,32.154721347000105,-86.65010390200001,2020-04-26 12:00 EDT,01,085,10.236,3.7123876514263384
Autauga County,Alabama,37,0,2,5.4%,32.53489266,-86.64270904,2020-04-26 12:00 EDT,01,001,55.200,0.67028985507246376812
Blount County,Alabama,34,3,0,0.0%,33.9808522590001,-86.567391231,2020-04-26 12:00 EDT,01,009,57.645,0.58981698325960621043
Macon County,Alabama,34,3,2,5.9%,32.38593437,-85.692580253,2020-04-26 12:00 EDT,01,087,19.054,1.7844022252545397
Barbour County,Alabama,33,0,0,0.0%,31.8691904100001,-85.397182046,2020-04-26 12:00 EDT,01,005,25.782,1.2799627647195718
Covington County,Alabama,33,1,1,3.0%,31.248465970999998,-86.451228767,2020-04-26 12:00 EDT,01,039,37.351,0.88351048164707772215
Dallas County,Alabama,33,1,2,6.1%,32.325885080999996,-87.1064959779999,2020-04-26 12:00 EDT,01,047,40.029,0.82440230832646331410
Butler County,Alabama,32,4,1,3.1%,31.752498542000108,-86.68021570599991,2020-04-26 12:00 EDT,01,013,20.025,1.5980024968789014
Choctaw County,Alabama,32,5,0,0.0%,32.019617855,-88.263185278,2020-04-26 12:00 EDT,01,023,13.075,2.4474187380497132
Lauderdale County,Alabama,30,3,2,6.7%,34.90347866,-87.65938649,2020-04-26 12:00 EDT,01,077,92.585,0.32402657017875465788
Coosa County,Alabama,29,0,1,3.4%,32.93678499,-86.248377492,2020-04-26 12:00 EDT,01,037,10.855,2.6715799170888991
Washington County,Alabama,26,6,1,3.8%,31.40759373,-88.20787245,2020-04-26 12:00 EDT,01,129,16.643,1.5622183500570811
Clarke County,Alabama,25,0,1,4.0%,31.676615371,-87.8308048259999,2020-04-26 12:00 EDT,01,025,24.387,1.0251363431336368
Dale County,Alabama,25,0,0,0.0%,31.4317418050001,-85.61103116899992,2020-04-26 12:00 EDT,01,045,49.255,0.50756268399147294691
Escambia County,Alabama,25,3,1,4.0%,31.1261274200001,-87.161611818,2020-04-26 12:00 EDT,01,053,37.328,0.66973853407629661380
Colbert County,Alabama,23,0,2,8.7%,34.698627370000104,-87.809409365,2020-04-26 12:00 EDT,01,033,54.495,0.42205706945591338655
Henry County,Alabama,22,0,1,4.5%,31.513307145000105,-85.2427344239999,2020-04-26 12:00 EDT,01,067,17.124,1.2847465545433310
Clay County,Alabama,19,0,1,5.3%,33.269081924,-85.8606726149999,2020-04-26 12:00 EDT,01,027,13.378,1.4202421886679623
Cherokee County,Alabama,14,2,0,0.0%,34.075332464,-85.62134999999991,2020-04-26 12:00 EDT,01,019,25.853,0.54152322747843577148
Bullock County,Alabama,12,0,0,0.0%,32.1004472750001,-85.715949849,2020-04-26 12:00 EDT,01,011,10.352,1.1591962905718702
Cleburne County,Alabama,12,0,1,8.3%,33.674593073000004,-85.518712511,2020-04-26 12:00 EDT,01,029,14.938,0.80332039094925692864
Lawrence County,Alabama,12,0,0,0.0%,34.514824221,-87.31336758399998,2020-04-26 12:00 EDT,01,079,33.171,0.36176177986795695035
Crenshaw County,Alabama,11,1,0,0.0%,31.7314125610001,-86.313524982,2020-04-26 12:00 EDT,01,041,13.865,0.79336458708979444645
Monroe County,Alabama,11,0,1,9.1%,31.570756068,-87.3654734899999,2020-04-26 12:00 EDT,01,099,21.512,0.51134250650799553737
Winston County,Alabama,11,1,0,0.0%,34.1492576000001,-87.37372355199993,2020-04-26 12:00 EDT,01,133,23.875,0.46073298429319371728
Lamar County,Alabama,10,0,0,0.0%,33.77922773,-88.09692361,2020-04-26 12:00 EDT,01,075,13.933,0.71772051962965621187
Conecuh County,Alabama,9,0,0,0.0%,31.4292965990001,-86.99362992299999,2020-04-26 12:00 EDT,01,035,12.514,0.71919450215758350647
Perry County,Alabama,9,0,0,0.0%,32.6384867990001,-87.294353067,2020-04-26 12:00 EDT,01,105,9.486,0.94876660341555977230
Geneva County,Alabama,8,1,0,0.0%,31.09496870600003,-85.83926266999998,2020-04-26 12:00 EDT,01,061,26.491,0.30198935487524064777
Fayette County,Alabama,5,0,0,0.0%,33.7212794560001,-87.738810025,2020-04-26 12:00 EDT,01,057,16.585,0.30147723846849562858
Unallocated Alabama,Alabama,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,01,000,0,0.0
Anchorage Municipality,Alaska,168,0,4,2.4%,61.217530000000004,-149.85825,2020-04-26 12:00 EDT,02,020,296.112,0.56735289349975684876
Fairbanks North Star Borough,Alaska,80,1,2,2.5%,64.80850665,-146.56348119999996,2020-04-26 12:00 EDT,02,090,99.653,0.80278566626192889326
Juneau City and Borough,Alaska,27,0,0,0.0%,58.45801034,-134.17676799999998,2020-04-26 12:00 EDT,02,110,32.330,0.83513764305598515311
Matanuska-Susitna Borough,Alaska,20,0,1,5.0%,62.3157480890001,-149.574912463,2020-04-26 12:00 EDT,02,170,103.464,0.19330395113276115364
Kenai Peninsula Borough,Alaska,19,0,1,5.3%,60.1916103780001,-150.294156423,2020-04-26 12:00 EDT,02,122,58.220,0.32634833390587427001
Ketchikan Gateway Borough,Alaska,16,0,0,0.0%,55.00186527,-130.54977,2020-04-26 12:00 EDT,02,130,13.804,1.1590843233845262
Petersburg Borough,Alaska,3,0,1,33.3%,57.1292191260001,-132.92313669799998,2020-04-26 12:00 EDT,02,195,3.255,0.92165898617511520737
Prince of Wales-Hyder Census Area,Alaska,2,0,0,0.0%,55.81191636700004,-133.00720297099994,2020-04-26 12:00 EDT,02,198,6.474,0.30892801977139326537
Unallocated Alaska,Alaska,1,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,000,0,0.0
Bethel Census Area,Alaska,1,0,0,0.0%,60.920358437000075,-159.74670701199997,2020-04-26 12:00 EDT,02,050,18.040,0.05543237250554323725
Kodiak Island Borough,Alaska,1,0,0,0.0%,57.43472219400008,-153.547323214,2020-04-26 12:00 EDT,02,150,13.649,0.07326544069162576013
Nome Census Area,Alaska,1,0,0,0.0%,64.89422438100007,-163.96907718699998,2020-04-26 12:00 EDT,02,180,9.925,0.10075566750629722922
Sitka City and Borough,Alaska,1,1,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,220,8.647,0.11564704521799468024
Southeast Fairbanks Census Area,Alaska,1,0,0,0.0%,63.8741464460001,-143.210495835,2020-04-26 12:00 EDT,02,240,6.876,0.14543339150668993601
Yukon-Koyukuk Census Area,Alaska,1,0,0,0.0%,65.51222598700011,-151.38540757200002,2020-04-26 12:00 EDT,02,290,5.415,0.18467220683287165282
Aleutians East Borough,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,013,3.515,0.00000000000000000000
Aleutians West Census Area,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,016,5.723,0.00000000000000000000
Bristol Bay Borough,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,060,0.877,0.0000000000000000
Denali Borough,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,068,2.059,0.00000000000000000000
Dillingham Census Area,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,070,5,0.00000000000000000000
Haines Borough,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,100,2.474,0.00000000000000000000
Hoonah-Angoon Census Area,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,105,2.151,0.00000000000000000000
Kusilvak Census Area,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,158,8.303,0.00000000000000000000
Lake and Peninsula Borough,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,164,1.587,0.00000000000000000000
North Slope Borough,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,185,9.872,0.00000000000000000000
Northwest Arctic Borough,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,188,7.671,0.00000000000000000000
Skagway Municipality,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,230,1.148,0.00000000000000000000
Valdez-Cordova Census Area,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,261,9.164,0.00000000000000000000
,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,270,,0.0
Wrangell City and Borough,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,275,2.503,0.00000000000000000000
Yakutat City and Borough,Alaska,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,02,282,0.604,0.0000000000000000
Maricopa County,Arizona,3359,125,122,3.6%,33.348824699999994,-112.49127879999999,2020-04-26 12:00 EDT,04,013,4253.913,0.78962592793975805335
Pima County,Arizona,1136,46,76,6.7%,32.09727123,-111.78976709999999,2020-04-26 12:00 EDT,04,019,1019.722,1.1140291177399330
Navajo County,Arizona,625,13,18,2.9%,35.39955057,-110.3213878,2020-04-26 12:00 EDT,04,017,108.705,5.7495055425233430
Coconino County,Arizona,420,18,38,9.0%,35.83777098,-111.77082620000002,2020-04-26 12:00 EDT,04,005,140.217,2.9953571963456642
Pinal County,Arizona,342,10,9,2.6%,32.90431973,-111.34476470000001,2020-04-26 12:00 EDT,04,021,419.721,0.81482699221625794278
Apache County,Arizona,336,22,5,1.5%,35.39562549,-109.4888227,2020-04-26 12:00 EDT,04,001,71.522,4.6978552053913481
Mohave County,Arizona,88,7,4,4.5%,35.7025505330001,-113.75352404200001,2020-04-26 12:00 EDT,04,015,206.064,0.42705178973522789036
Yavapai County,Arizona,76,0,1,1.3%,34.59984646,-112.5538213,2020-04-26 12:00 EDT,04,025,224.645,0.33831155823632842930
Yuma County,Arizona,51,4,1,2.0%,32.76895652,-113.9058303,2020-04-26 12:00 EDT,04,027,207.829,0.24539404991603674174
Cochise County,Arizona,36,0,0,0.0%,31.87951895,-109.7511956,2020-04-26 12:00 EDT,04,003,126.279,0.28508303043261349868
Santa Cruz County,Arizona,30,0,0,0.0%,31.971390000000003,-112.34313999999999,2020-04-26 12:00 EDT,04,023,46.584,0.64399793920659453890
Gila County,Arizona,11,0,0,0.0%,33.799665397000105,-110.81165868,2020-04-26 12:00 EDT,04,007,53.400,0.20599250936329588015
Graham County,Arizona,7,1,0,0.0%,32.87449,-109.74198,2020-04-26 12:00 EDT,04,009,37.879,0.18479896512579529555
La Paz County,Arizona,7,0,1,14.3%,33.729195351,-113.98123137,2020-04-26 12:00 EDT,04,012,20.701,0.33814791555963480025
Greenlee County,Arizona,2,0,0,0.0%,33.215526540999996,-109.240321078,2020-04-26 12:00 EDT,04,011,9.504,0.21043771043771043771
Unallocated Arizona,Arizona,0,0,0,0.0%,1000,1000,2020-04-26 12:00 EDT,04,000,0,0.0
Lincoln County,Arkansas,727,6,0,0.0%,33.95743778,-91.73326105,2020-04-26 12:00 EDT,05,079,13.695,53.0850675428988682
Pulaski County,Arkansas,478,7,14,2.9%,34.7699724,-92.31185941,2020-04-26 12:00 EDT,05,119,393.463,1.2148537473663343
Unallocated Arkansas,Arkansas,216,14,0,0.0%,1000,1000,2020-04-26 12:00 EDT,05,000,0,0.0
Crittenden County,Arkansas,171,2,5,2.9%,35.21285106,-90.31079445,2020-04-26 12:00 EDT,05,035,49.013,3.4888702997164018
Jefferson County,Arkansas,153,4,9,5.9%,34.37911,-92.16608000000001,2020-04-26 12:00 EDT,05,069,70.424,2.1725548108599341
Garland County,Arkansas,111,0,0,0.0%,34.5748238,-93.14091331,2020-04-26 12:00 EDT,05,051,98.296,1.1292422885977049
