County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Mobile County,Alabama,942,25,43,4.6%,30.78989019,-88.20635939,2020-04-27 12:00 EDT,01,097,414.659,2.2717461818023967
Jefferson County,Alabama,839,0,36,4.3%,33.55427371,-86.89648912,2020-04-27 12:00 EDT,01,073,659.892,1.2714201717856861
Lee County,Alabama,368,3,24,6.5%,32.60103513,-85.35548613,2020-04-27 12:00 EDT,01,081,159.287,2.3102952532221713
Shelby County,Alabama,318,7,9,2.8%,33.113,-86.58361,2020-04-27 12:00 EDT,01,117,211.261,1.5052470640582029
Marshall County,Alabama,310,3,5,1.6%,34.234758899999996,-86.31986499999991,2020-04-27 12:00 EDT,01,095,95.145,3.2581848757160124
Montgomery County,Alabama,292,3,5,1.7%,32.38015,-86.30008000000002,2020-04-27 12:00 EDT,01,101,226.941,1.2866780352602659
Chambers County,Alabama,289,4,18,6.2%,32.91425002,-85.39199738,2020-04-27 12:00 EDT,01,017,33.826,8.5437237627860226
Tallapoosa County,Alabama,275,1,17,6.2%,32.86499611,-85.79385037,2020-04-27 12:00 EDT,01,123,40.636,6.7673983659809036
Madison County,Alabama,214,3,4,1.9%,34.76311801,-86.55018951,2020-04-27 12:00 EDT,01,089,357.560,0.59850095088936122609
Tuscaloosa County,Alabama,195,3,0,0.0%,33.21042,-87.56625,2020-04-27 12:00 EDT,01,125,206.213,0.94562418470222536891
Baldwin County,Alabama,168,7,2,1.2%,30.73589116,-87.72352514,2020-04-27 12:00 EDT,01,003,208.107,0.80727702576078651847
Etowah County,Alabama,126,1,8,6.3%,34.045232666000096,-86.0347460039999,2020-04-27 12:00 EDT,01,055,102.939,1.2240258794043074
Coffee County,Alabama,98,3,0,0.0%,31.40262913700011,-85.988180875,2020-04-27 12:00 EDT,01,031,51.288,1.9107783497114335
Walker County,Alabama,93,1,0,0.0%,33.7422,-87.25376,2020-04-27 12:00 EDT,01,127,64.493,1.4420169630812646
Calhoun County,Alabama,90,0,3,3.3%,33.77138006,-85.82610844,2020-04-27 12:00 EDT,01,015,115.098,0.78194234478444456029
Elmore County,Alabama,79,0,1,1.3%,32.54165,-86.31093,2020-04-27 12:00 EDT,01,051,81.212,0.97276264591439688716
Houston County,Alabama,79,2,3,3.8%,31.15312713,-85.302639,2020-04-27 12:00 EDT,01,069,104.352,0.75705305121128488194
Marion County,Alabama,75,1,6,8.0%,34.13654519,-87.88726277,2020-04-27 12:00 EDT,01,093,29.965,2.5029200734189888
DeKalb County,Alabama,74,4,2,2.7%,34.459631638000104,-85.80422403399992,2020-04-27 12:00 EDT,01,049,71.200,1.0393258426966292
St. Clair County,Alabama,68,4,0,0.0%,33.653,-86.3377,2020-04-27 12:00 EDT,01,115,87.306,0.77886972258493116166
