County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Mobile County,Alabama,2033,22,111,5.5%,30.78989019,-88.20635939,2020-05-25 12:00 EDT,01,097,414.659,4.9028237660342595
Jefferson County,Alabama,1630,16,91,5.6%,33.55427371,-86.89648912,2020-05-25 12:00 EDT,01,073,659.892,2.4701011680699266
Montgomery County,Alabama,1311,123,33,2.5%,32.38015,-86.30008000000002,2020-05-25 12:00 EDT,01,101,226.941,5.7768318637883855
Marshall County,Alabama,652,3,9,1.4%,34.234758899999996,-86.31986499999991,2020-05-25 12:00 EDT,01,095,95.145,6.8526985127962583
Tuscaloosa County,Alabama,574,67,12,2.1%,33.21042,-87.56625,2020-05-25 12:00 EDT,01,125,206.213,2.7835296513798839
Lee County,Alabama,512,13,32,6.3%,32.60103513,-85.35548613,2020-05-25 12:00 EDT,01,081,159.287,3.2143238305699775
Franklin County,Alabama,474,25,6,1.3%,34.44170124,-87.84389685,2020-05-25 12:00 EDT,01,059,31.542,15.0275822712573711
Shelby County,Alabama,453,19,19,4.2%,33.113,-86.58361,2020-05-25 12:00 EDT,01,117,211.261,2.1442670440829117
Tallapoosa County,Alabama,403,7,63,15.6%,32.86499611,-85.79385037,2020-05-25 12:00 EDT,01,123,40.636,9.9173146963283788
Butler County,Alabama,368,24,12,3.3%,31.752498542000108,-86.68021570599991,2020-05-25 12:00 EDT,01,013,20.025,18.3770287141073658
Chambers County,Alabama,337,1,24,7.1%,32.91425002,-85.39199738,2020-05-25 12:00 EDT,01,017,33.826,9.9627505469165731
Madison County,Alabama,305,9,4,1.3%,34.76311801,-86.55018951,2020-05-25 12:00 EDT,01,089,357.560,0.85300369168810828952
Elmore County,Alabama,277,14,7,2.5%,32.54165,-86.31093,2020-05-25 12:00 EDT,01,051,81.212,3.4108259863074422
Baldwin County,Alabama,276,2,9,3.3%,30.73589116,-87.72352514,2020-05-25 12:00 EDT,01,003,208.107,1.3262408280355779
Walker County,Alabama,249,49,1,0.4%,33.7422,-87.25376,2020-05-25 12:00 EDT,01,127,64.493,3.8608841269595150
Etowah County,Alabama,238,2,11,4.6%,34.045232666000096,-86.0347460039999,2020-05-25 12:00 EDT,01,055,102.939,2.3120488833192473
DeKalb County,Alabama,227,5,3,1.3%,34.459631638000104,-85.80422403399992,2020-05-25 12:00 EDT,01,049,71.200,3.1882022471910112
Dallas County,Alabama,212,15,3,1.4%,32.325885080999996,-87.1064959779999,2020-05-25 12:00 EDT,01,047,40.029,5.2961602837942492
Coffee County,Alabama,209,9,1,0.5%,31.40262913700011,-85.988180875,2020-05-25 12:00 EDT,01,031,51.288,4.0750272968335673
Lowndes County,Alabama,203,17,10,4.9%,32.154721347000105,-86.65010390200001,2020-05-25 12:00 EDT,01,085,10.236,19.8319656115670184
Sumter County,Alabama,198,7,6,3.0%,32.591065299,-88.198812604,2020-05-25 12:00 EDT,01,119,12.985,15.2483634963419330
Morgan County,Alabama,182,20,1,0.5%,34.45209661,-86.85149931,2020-05-25 12:00 EDT,01,103,119.122,1.5278454021927100
Houston County,Alabama,177,13,4,2.3%,31.15312713,-85.302639,2020-05-25 12:00 EDT,01,069,104.352,1.6961821527138914
Autauga County,Alabama,173,14,3,1.7%,32.53489266,-86.64270904,2020-05-25 12:00 EDT,01,001,55.200,3.1340579710144928
Pike County,Alabama,151,14,0,0.0%,31.802432535999998,-85.94090157299989,2020-05-25 12:00 EDT,01,109,33.403,4.5205520462233931
Calhoun County,Alabama,147,6,3,2.0%,33.77138006,-85.82610844,2020-05-25 12:00 EDT,01,015,115.098,1.2771724964812594
Choctaw County,Alabama,145,4,4,2.8%,32.019617855,-88.263185278,2020-05-25 12:00 EDT,01,023,13.075,11.0898661567877629
Colbert County,Alabama,145,9,2,1.4%,34.698627370000104,-87.809409365,2020-05-25 12:00 EDT,01,033,54.495,2.6607945683090192
Bullock County,Alabama,141,30,3,2.1%,32.1004472750001,-85.715949849,2020-05-25 12:00 EDT,01,011,10.352,13.6205564142194745
Marengo County,Alabama,141,7,6,4.3%,32.2476083990001,-87.789578499,2020-05-25 12:00 EDT,01,091,19.538,7.2167059064387348
Russell County,Alabama,140,12,0,0.0%,32.2884930810001,-85.184815949,2020-05-25 12:00 EDT,01,113,58.213,2.4049610911652036
Lauderdale County,Alabama,138,10,2,1.4%,34.90347866,-87.65938649,2020-05-25 12:00 EDT,01,077,92.585,1.4905222228222714
Hale County,Alabama,133,4,4,3.0%,32.762615108,-87.62905152799999,2020-05-25 12:00 EDT,01,065,14.887,8.9339692349029354
Randolph County,Alabama,124,-1,7,5.6%,33.293692338,-85.45915091099991,2020-05-25 12:00 EDT,01,111,22.574,5.4930450961282892
Wilcox County,Alabama,119,1,7,5.9%,31.989249107,-87.308317685,2020-05-25 12:00 EDT,01,131,10.809,11.0093440651309094
Barbour County,Alabama,116,6,1,0.9%,31.8691904100001,-85.397182046,2020-05-25 12:00 EDT,01,005,25.782,4.4992630517415251
Marion County,Alabama,116,3,10,8.6%,34.13654519,-87.88726277,2020-05-25 12:00 EDT,01,093,29.965,3.8711830468880360
Clarke County,Alabama,113,11,2,1.8%,31.676615371,-87.8308048259999,2020-05-25 12:00 EDT,01,025,24.387,4.6336162709640382
St. Clair County,Alabama,104,2,1,1.0%,33.653,-86.3377,2020-05-25 12:00 EDT,01,115,87.306,1.1912125168946006
Pickens County,Alabama,95,2,4,4.2%,33.2809822800001,-88.08868876,2020-05-25 12:00 EDT,01,107,20.298,4.6802640654251650
Talladega County,Alabama,92,1,2,2.2%,33.38013838,-86.16584527,2020-05-25 12:00 EDT,01,121,80.565,1.1419350834729721
Greene County,Alabama,91,2,4,4.4%,32.853182143000005,-87.9521762539999,2020-05-25 12:00 EDT,01,063,8.426,10.7999050557797294
Dale County,Alabama,88,4,0,0.0%,31.4317418050001,-85.61103116899992,2020-05-25 12:00 EDT,01,045,49.255,1.7866206476499848
Chilton County,Alabama,87,0,1,1.1%,32.847779405,-86.7188269959999,2020-05-25 12:00 EDT,01,021,43.930,1.9804234008650125
Cullman County,Alabama,80,4,0,0.0%,34.13191433,-86.86762995,2020-05-25 12:00 EDT,01,043,82.313,0.97189994290087835457
Limestone County,Alabama,80,6,0,0.0%,34.81489201,-86.97728456,2020-05-25 12:00 EDT,01,083,93.052,0.85973434208829471693
Jackson County,Alabama,71,2,2,2.8%,34.7841722,-85.99831592,2020-05-25 12:00 EDT,01,071,52.094,1.3629208738050447
Winston County,Alabama,70,8,0,0.0%,34.1492576000001,-87.37372355199993,2020-05-25 12:00 EDT,01,133,23.875,2.9319371727748691
Covington County,Alabama,68,3,1,1.5%,31.248465970999998,-86.451228767,2020-05-25 12:00 EDT,01,039,37.351,1.8205670530909480
Henry County,Alabama,67,10,2,3.0%,31.513307145000105,-85.2427344239999,2020-05-25 12:00 EDT,01,067,17.124,3.9126372342910535
Washington County,Alabama,65,1,5,7.7%,31.40759373,-88.20787245,2020-05-25 12:00 EDT,01,129,16.643,3.9055458751427026
Macon County,Alabama,63,3,2,3.2%,32.38593437,-85.692580253,2020-05-25 12:00 EDT,01,087,19.054,3.3063923585598824
Bibb County,Alabama,62,3,1,1.6%,32.9986236680001,-87.12643047799999,2020-05-25 12:00 EDT,01,007,22.527,2.7522528521329960
Crenshaw County,Alabama,60,2,2,3.3%,31.7314125610001,-86.313524982,2020-05-25 12:00 EDT,01,041,13.865,4.3274432023079697
Blount County,Alabama,49,0,1,2.0%,33.9808522590001,-86.567391231,2020-05-25 12:00 EDT,01,009,57.645,0.85003035822707953855
Escambia County,Alabama,44,1,3,6.8%,31.1261274200001,-87.161611818,2020-05-25 12:00 EDT,01,053,37.328,1.1787398199742820
Lawrence County,Alabama,44,2,0,0.0%,34.514824221,-87.31336758399998,2020-05-25 12:00 EDT,01,079,33.171,1.3264598595158422
Geneva County,Alabama,37,4,0,0.0%,31.09496870600003,-85.83926266999998,2020-05-25 12:00 EDT,01,061,26.491,1.3967007662979880
Perry County,Alabama,35,4,0,0.0%,32.6384867990001,-87.294353067,2020-05-25 12:00 EDT,01,105,9.486,3.6896479021716213
Coosa County,Alabama,34,1,1,2.9%,32.93678499,-86.248377492,2020-05-25 12:00 EDT,01,037,10.855,3.1321971441731921
Cherokee County,Alabama,33,0,2,6.1%,34.075332464,-85.62134999999991,2020-05-25 12:00 EDT,01,019,25.853,1.2764476076277415
Monroe County,Alabama,33,5,2,6.1%,31.570756068,-87.3654734899999,2020-05-25 12:00 EDT,01,099,21.512,1.5340275195239866
Conecuh County,Alabama,29,4,1,3.4%,31.4292965990001,-86.99362992299999,2020-05-25 12:00 EDT,01,035,12.514,2.3174045069522135
Clay County,Alabama,27,0,2,7.4%,33.269081924,-85.8606726149999,2020-05-25 12:00 EDT,01,027,13.378,2.0182388996860517
Lamar County,Alabama,20,0,0,0.0%,33.77922773,-88.09692361,2020-05-25 12:00 EDT,01,075,13.933,1.4354410392593124
Cleburne County,Alabama,13,0,1,7.7%,33.674593073000004,-85.518712511,2020-05-25 12:00 EDT,01,029,14.938,0.87026375686169500602
Fayette County,Alabama,11,0,0,0.0%,33.7212794560001,-87.738810025,2020-05-25 12:00 EDT,01,057,16.585,0.66324992463069038288
Anchorage Municipality,Alaska,206,0,4,1.9%,61.217530000000004,-149.85825,2020-05-25 12:00 EDT,02,020,296.112,0.69568271464851137407
Fairbanks North Star Borough,Alaska,85,0,2,2.4%,64.80850665,-146.56348119999996,2020-05-25 12:00 EDT,02,090,99.653,0.85295977040329944909
Juneau City and Borough,Alaska,31,0,0,0.0%,58.45801034,-134.17676799999998,2020-05-25 12:00 EDT,02,110,32.330,0.95886173832353850912
Kenai Peninsula Borough,Alaska,27,1,2,7.4%,60.1916103780001,-150.294156423,2020-05-25 12:00 EDT,02,122,58.220,0.46375815870834764686
Matanuska-Susitna Borough,Alaska,24,0,1,4.2%,62.3157480890001,-149.574912463,2020-05-25 12:00 EDT,02,170,103.464,0.23196474135931338437
Ketchikan Gateway Borough,Alaska,16,0,0,0.0%,55.00186527,-130.54977,2020-05-25 12:00 EDT,02,130,13.804,1.1590843233845262
Petersburg Borough,Alaska,4,0,1,25.0%,57.1292191260001,-132.92313669799998,2020-05-25 12:00 EDT,02,195,3.255,1.2288786482334869
Nome Census Area,Alaska,3,0,0,0.0%,64.89422438100007,-163.96907718699998,2020-05-25 12:00 EDT,02,180,10.008,0.29976019184652278177
Southeast Fairbanks Census Area,Alaska,3,0,0,0.0%,63.8741464460001,-143.210495835,2020-05-25 12:00 EDT,02,240,6.876,0.43630017452006980803
Bethel Census Area,Alaska,2,0,0,0.0%,60.920358437000075,-159.74670701199997,2020-05-25 12:00 EDT,02,050,18.040,0.11086474501108647450
Prince of Wales-Hyder Census Area,Alaska,2,0,0,0.0%,55.81191636700004,-133.00720297099994,2020-05-25 12:00 EDT,02,198,6.422,0.31142946122703207723
Kodiak Island Borough,Alaska,1,0,0,0.0%,57.43472219400008,-153.547323214,2020-05-25 12:00 EDT,02,150,13.345,0.07493443237167478456
Yukon-Koyukuk Census Area,Alaska,1,0,0,0.0%,65.51222598700011,-151.38540757200002,2020-05-25 12:00 EDT,02,290,5.415,0.18467220683287165282
Maricopa County,Arizona,8379,102,385,4.6%,33.348824699999994,-112.49127879999999,2020-05-25 12:00 EDT,04,013,4253.913,1.9697158827648802
Pima County,Arizona,2046,19,173,8.5%,32.09727123,-111.78976709999999,2020-05-25 12:00 EDT,04,019,1019.722,2.0064292032534357
Navajo County,Arizona,1543,20,56,3.6%,35.39955057,-110.3213878,2020-05-25 12:00 EDT,04,017,108.705,14.1943792833816292
Apache County,Arizona,1191,0,26,2.2%,35.39562549,-109.4888227,2020-05-25 12:00 EDT,04,001,71.522,16.6522188976818322
Coconino County,Arizona,1028,9,72,7.0%,35.83777098,-111.77082620000002,2020-05-25 12:00 EDT,04,005,140.217,7.3314933281984353
Pinal County,Arizona,764,9,37,4.8%,32.90431973,-111.34476470000001,2020-05-25 12:00 EDT,04,021,419.721,1.8202567896293014
Yuma County,Arizona,656,24,9,1.4%,32.76895652,-113.9058303,2020-05-25 12:00 EDT,04,027,207.829,3.1564411126454922
Mohave County,Arizona,319,15,37,11.6%,35.7025505330001,-113.75352404200001,2020-05-25 12:00 EDT,04,015,206.064,1.5480627377902011
Yavapai County,Arizona,288,3,6,2.1%,34.59984646,-112.5538213,2020-05-25 12:00 EDT,04,025,224.645,1.2820227470008235
Santa Cruz County,Arizona,186,17,0,0.0%,31.971390000000003,-112.34313999999999,2020-05-25 12:00 EDT,04,023,46.584,3.9927872230808861
Cochise County,Arizona,59,0,1,1.7%,31.87951895,-109.7511956,2020-05-25 12:00 EDT,04,003,126.279,0.46721941098678323395
La Paz County,Arizona,51,1,2,3.9%,33.729195351,-113.98123137,2020-05-25 12:00 EDT,04,012,20.701,2.4636490990773393
Gila County,Arizona,24,0,2,8.3%,33.799665397000105,-110.81165868,2020-05-25 12:00 EDT,04,007,53.400,0.44943820224719101124
Graham County,Arizona,24,3,0,0.0%,32.87449,-109.74198,2020-05-25 12:00 EDT,04,009,37.879,0.63359645185986958473
Greenlee County,Arizona,3,0,0,0.0%,33.215526540999996,-109.240321078,2020-05-25 12:00 EDT,04,011,9.504,0.31565656565656565657
Lincoln County,Arkansas,975,1,8,0.8%,33.95743778,-91.73326105,2020-05-25 12:00 EDT,05,079,13.695,71.1938663745892662
Pulaski County,Arkansas,793,8,29,3.7%,34.7699724,-92.31185941,2020-05-25 12:00 EDT,05,119,393.463,2.0154372838106760
St. Francis County,Arkansas,639,5,1,0.2%,36.4533900000001,-90.14538,2020-05-25 12:00 EDT,05,123,26.294,24.3021221571461170
Jefferson County,Arkansas,504,0,23,4.6%,34.37911,-92.16608000000001,2020-05-25 12:00 EDT,05,069,70.424,7.1566511416562535
Benton County,Arkansas,297,13,0,0.0%,36.33868029,-94.26727035,2020-05-25 12:00 EDT,05,007,258.980,1.1468067032203259
Crittenden County,Arkansas,293,8,9,3.1%,35.21285106,-90.31079445,2020-05-25 12:00 EDT,05,035,49.013,5.9780058351865832
Washington County,Arkansas,276,17,5,1.8%,35.97848657,-94.21608058,2020-05-25 12:00 EDT,05,143,228.529,1.2077241838016182
Craighead County,Arkansas,188,3,0,0.0%,35.83079873,-90.6328846,2020-05-25 12:00 EDT,05,031,105.701,1.7786019053745944
Union County,Arkansas,160,3,6,3.8%,33.17135934,-92.59719635,2020-05-25 12:00 EDT,05,139,39.732,4.0269807711668177
Garland County,Arkansas,134,1,1,0.7%,34.5748238,-93.14091331,2020-05-25 12:00 EDT,05,051,98.296,1.3632294294783104
Pope County,Arkansas,119,6,1,0.8%,35.44964724,-93.03170972,2020-05-25 12:00 EDT,05,115,63.644,1.8697756269247690
Faulkner County,Arkansas,100,0,3,3.0%,35.14701999,-92.33200932,2020-05-25 12:00 EDT,05,045,122.416,0.81688668147954515750
Yell County,Arkansas,99,3,1,1.0%,35.00142878,-93.41181717399999,2020-05-25 12:00 EDT,05,149,21.573,4.5890696704213600
Saline County,Arkansas,98,1,1,1.0%,34.64658812,-92.67646306,2020-05-25 12:00 EDT,05,125,118.009,0.83044513554050962215
Sevier County,Arkansas,93,9,1,1.1%,34.00152704,-94.2459912,2020-05-25 12:00 EDT,05,133,17.193,5.4091781538998430
Lawrence County,Arkansas,82,0,5,6.1%,36.04124168,-91.10704266,2020-05-25 12:00 EDT,05,075,16.669,4.9193112964185014
Cleburne County,Arkansas,73,0,4,5.5%,35.53823179,-92.02015419,2020-05-25 12:00 EDT,05,023,25.230,2.8933808957590170
Mississippi County,Arkansas,70,0,2,2.9%,35.762974124,-90.05832521599991,2020-05-25 12:00 EDT,05,093,42.831,1.6343302748009619
Greene County,Arkansas,50,5,0,0.0%,36.11769283,-90.55908335,2020-05-25 12:00 EDT,05,055,44.623,1.1204983976872913
Lonoke County,Arkansas,46,0,0,0.0%,34.7542492800001,-91.888658756,2020-05-25 12:00 EDT,05,085,72.206,0.63706617178627814863
Cross County,Arkansas,42,0,0,0.0%,35.29573539,-90.77112981,2020-05-25 12:00 EDT,05,037,16.998,2.4708789269325803
Miller County,Arkansas,42,0,1,2.4%,33.3121771410001,-93.891550525,2020-05-25 12:00 EDT,05,091,43.759,0.95980255490299138463
Sharp County,Arkansas,42,0,2,4.8%,36.1612111310001,-91.479774839,2020-05-25 12:00 EDT,05,135,17.043,2.4643548671008625
White County,Arkansas,40,0,1,2.5%,35.25618796,-91.74563208,2020-05-25 12:00 EDT,05,145,78.804,0.50758844728693974925
Johnson County,Arkansas,38,0,0,0.0%,35.5743729910001,-93.4600975309999,2020-05-25 12:00 EDT,05,071,26.291,1.4453615305617892
Clark County,Arkansas,36,0,0,0.0%,34.05093091,-93.17636915,2020-05-25 12:00 EDT,05,019,22.385,1.6082197900379719
Hot Spring County,Arkansas,30,0,0,0.0%,34.5096,-93.05176999999999,2020-05-25 12:00 EDT,05,059,33.520,0.89498806682577565632
Poinsett County,Arkansas,30,-1,2,6.7%,35.57401934,-90.66294985,2020-05-25 12:00 EDT,05,111,24.054,1.2471938139186830
Independence County,Arkansas,28,0,0,0.0%,35.74157106,-91.56966287,2020-05-25 12:00 EDT,05,063,37.264,0.75139544869042507514
Van Buren County,Arkansas,28,0,2,7.1%,35.43677,-94.34877,2020-05-25 12:00 EDT,05,141,16.684,1.6782546152001918
Randolph County,Arkansas,26,0,0,0.0%,36.3414584590001,-91.027574412,2020-05-25 12:00 EDT,05,121,17.603,1.4770209623359655
