County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
New York,New York,138700,3173,14451,10.4%,40.71455,-74.00714,2020-04-19 23:54 EDT,36,500,8443.713,16.426422830809148
Nassau,New York,30013,833,1281,4.3%,40.74165225,-73.58899619,2020-04-19 23:54 EDT,36,059,1356.564,22.124278692343307
Suffolk,New York,27485,681,825,3%,40.87732808,-72.85898036,2020-04-19 23:54 EDT,36,103,1487.901,18.472331156441186
Westchester,New York,23803,624,743,3.1%,41.16319759,-73.7560629,2020-04-19 23:54 EDT,36,119,968.815,24.5691901962707
Rockland,New York,9364,193,334,3.6%,41.152374,-74.02401032,2020-04-19 23:54 EDT,36,087,323.686,28.929270960128026
Orange,New York,6514,0,211,3.2%,41.40206825,-74.30559567,2020-04-19 23:54 EDT,36,071,378.227,17.222461643404625
Dutchess,New York,2240,39,28,1.3%,41.76477515,-73.74281684,2020-04-19 23:54 EDT,36,027,293.894,7.621795613384418
Erie,New York,2192,65,135,6.2%,42.76382119,-78.73224973,2020-04-19 23:54 EDT,36,029,919.866,2.382955778341628
Monroe,New York,1032,24,71,6.9%,43.14604282,-77.69674911,2020-04-19 23:54 EDT,36,055,744.248,1.3866345626726575
Ulster,New York,960,39,16,1.7%,41.95986,-73.99033,2020-04-19 23:54 EDT,36,111,179.303,5.3540654646046075
Putnam,New York,778,0,7,0.9%,41.42653455,-73.7494999,2020-04-19 23:54 EDT,36,079,99.070,7.853033208842233
Albany,New York,682,34,22,3.2%,42.65155,-73.75520999999998,2020-04-19 23:54 EDT,36,001,307.426,2.2184200425468243
Onondaga,New York,637,13,19,3%,43.00487,-76.1836,2020-04-19 23:54 EDT,36,067,464.242,1.3721291912407754
Sullivan,New York,537,10,11,2%,41.71631354,-74.76811083,2020-04-19 23:54 EDT,36,105,75.211,7.1399130446344286
Schenectady,New York,295,0,14,4.7%,42.81238,-73.94122,2020-04-19 23:54 EDT,36,093,154.883,1.9046635202055748
Oneida,New York,275,7,7,2.5%,43.24306498,-75.42583597,2020-04-19 23:54 EDT,36,065,230.782,1.1916007314261943
Saratoga,New York,251,7,7,2.8%,43.06974,-73.63661,2020-04-19 23:54 EDT,36,091,227.377,1.1038935336467628
Niagara,New York,246,12,15,6.1%,43.19998147,-78.74522262,2020-04-19 23:54 EDT,36,063,211.704,1.161999773268337
Broome,New York,192,6,10,5.2%,42.16021802,-75.81964586,2020-04-19 23:54 EDT,36,007,194.402,0.9876441600395057
Rensselaer,New York,186,0,6,3.2%,42.71086263,-73.5097379,2020-04-19 23:54 EDT,36,083,159.431,1.1666488951333178
Steuben,New York,181,0,27,14.9%,42.26782685,-77.38382596,2020-04-19 23:54 EDT,36,101,96.927,1.8673847328401785
