County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Mobile County,Alabama,2162,29,114,5.3%,30.78989019,-88.20635939,2020-05-29 12:00 EDT,01,097,414.659,5.2139227654530590
Jefferson County,Alabama,1744,29,102,5.8%,33.55427371,-86.89648912,2020-05-29 12:00 EDT,01,073,659.892,2.6428567098858601
Montgomery County,Alabama,1590,49,38,2.4%,32.38015,-86.30008000000002,2020-05-29 12:00 EDT,01,101,226.941,7.0062262878898040
Tuscaloosa County,Alabama,720,40,14,1.9%,33.21042,-87.56625,2020-05-29 12:00 EDT,01,125,206.213,3.4915354512082167
Marshall County,Alabama,681,13,9,1.3%,34.234758899999996,-86.31986499999991,2020-05-29 12:00 EDT,01,095,95.145,7.1574964527825950
Franklin County,Alabama,540,25,7,1.3%,34.44170124,-87.84389685,2020-05-29 12:00 EDT,01,059,31.542,17.1200304356096633
Lee County,Alabama,536,3,32,6.0%,32.60103513,-85.35548613,2020-05-29 12:00 EDT,01,081,159.287,3.3649952601279452
Shelby County,Alabama,497,13,19,3.8%,33.113,-86.58361,2020-05-29 12:00 EDT,01,117,211.261,2.3525402227576316
Tallapoosa County,Alabama,422,4,64,15.2%,32.86499611,-85.79385037,2020-05-29 12:00 EDT,01,123,40.636,10.3848804016143321
Butler County,Alabama,396,4,16,4.0%,31.752498542000108,-86.68021570599991,2020-05-29 12:00 EDT,01,013,20.025,19.7752808988764045
Chambers County,Alabama,352,3,24,6.8%,32.91425002,-85.39199738,2020-05-29 12:00 EDT,01,017,33.826,10.4061964169573701
Walker County,Alabama,330,30,2,0.6%,33.7422,-87.25376,2020-05-29 12:00 EDT,01,127,64.493,5.1168343851270681
Madison County,Alabama,324,6,4,1.2%,34.76311801,-86.55018951,2020-05-29 12:00 EDT,01,089,357.560,0.90614162658015437968
Elmore County,Alabama,323,10,7,2.2%,32.54165,-86.31093,2020-05-29 12:00 EDT,01,051,81.212,3.9772447421563316
Baldwin County,Alabama,282,0,9,3.2%,30.73589116,-87.72352514,2020-05-29 12:00 EDT,01,003,208.107,1.3550721503841774
Dallas County,Alabama,255,11,3,1.2%,32.325885080999996,-87.1064959779999,2020-05-29 12:00 EDT,01,047,40.029,6.3703814734317620
Etowah County,Alabama,247,3,11,4.5%,34.045232666000096,-86.0347460039999,2020-05-29 12:00 EDT,01,055,102.939,2.3994793032766979
Morgan County,Alabama,244,13,1,0.4%,34.45209661,-86.85149931,2020-05-29 12:00 EDT,01,103,119.122,2.0483202095330837
DeKalb County,Alabama,243,2,3,1.2%,34.459631638000104,-85.80422403399992,2020-05-29 12:00 EDT,01,049,71.200,3.4129213483146067
Lowndes County,Alabama,227,4,11,4.8%,32.154721347000105,-86.65010390200001,2020-05-29 12:00 EDT,01,085,10.236,22.1766314966783900
Coffee County,Alabama,226,2,1,0.4%,31.40262913700011,-85.988180875,2020-05-29 12:00 EDT,01,031,51.288,4.4064888472937139
Sumter County,Alabama,216,3,6,2.8%,32.591065299,-88.198812604,2020-05-29 12:00 EDT,01,119,12.985,16.6345783596457451
Autauga County,Alabama,212,7,3,1.4%,32.53489266,-86.64270904,2020-05-29 12:00 EDT,01,001,55.200,3.8405797101449275
Houston County,Alabama,204,16,4,2.0%,31.15312713,-85.302639,2020-05-29 12:00 EDT,01,069,104.352,1.9549218031278749
Bullock County,Alabama,201,16,4,2.0%,32.1004472750001,-85.715949849,2020-05-29 12:00 EDT,01,011,10.352,19.4165378670788253
Pike County,Alabama,191,12,0,0.0%,31.802432535999998,-85.94090157299989,2020-05-29 12:00 EDT,01,109,33.403,5.7180492770110469
Colbert County,Alabama,165,4,2,1.2%,34.698627370000104,-87.809409365,2020-05-29 12:00 EDT,01,033,54.495,3.0278007156619873
Russell County,Alabama,162,3,0,0.0%,32.2884930810001,-85.184815949,2020-05-29 12:00 EDT,01,113,58.213,2.7828835483483071
Marengo County,Alabama,160,5,6,3.8%,32.2476083990001,-87.789578499,2020-05-29 12:00 EDT,01,091,19.538,8.1891698229092026
Hale County,Alabama,157,6,8,5.1%,32.762615108,-87.62905152799999,2020-05-29 12:00 EDT,01,065,14.887,10.5461140592463223
Lauderdale County,Alabama,156,3,2,1.3%,34.90347866,-87.65938649,2020-05-29 12:00 EDT,01,077,92.585,1.6849381649295242
Calhoun County,Alabama,153,1,3,2.0%,33.77138006,-85.82610844,2020-05-29 12:00 EDT,01,015,115.098,1.3293019861335558
Choctaw County,Alabama,149,1,8,5.4%,32.019617855,-88.263185278,2020-05-29 12:00 EDT,01,023,13.075,11.3957934990439771
Barbour County,Alabama,147,15,1,0.7%,31.8691904100001,-85.397182046,2020-05-29 12:00 EDT,01,005,25.782,5.7016523155690016
Wilcox County,Alabama,141,5,7,5.0%,31.989249107,-87.308317685,2020-05-29 12:00 EDT,01,131,10.809,13.0446849847349431
Clarke County,Alabama,134,4,2,1.5%,31.676615371,-87.8308048259999,2020-05-29 12:00 EDT,01,025,24.387,5.4947307991962931
Randolph County,Alabama,125,0,7,5.6%,33.293692338,-85.45915091099991,2020-05-29 12:00 EDT,01,111,22.574,5.5373438469035173
Marion County,Alabama,120,1,11,9.2%,34.13654519,-87.88726277,2020-05-29 12:00 EDT,01,093,29.965,4.0046721174703821
St. Clair County,Alabama,118,2,1,0.8%,33.653,-86.3377,2020-05-29 12:00 EDT,01,115,87.306,1.3515680480150276
Cullman County,Alabama,114,18,0,0.0%,34.13191433,-86.86762995,2020-05-29 12:00 EDT,01,043,82.313,1.3849574186337517
Pickens County,Alabama,109,7,4,3.7%,33.2809822800001,-88.08868876,2020-05-29 12:00 EDT,01,107,20.298,5.3699871908562420
Dale County,Alabama,106,7,0,0.0%,31.4317418050001,-85.61103116899992,2020-05-29 12:00 EDT,01,045,49.255,2.1520657801238453
Talladega County,Alabama,106,6,3,2.8%,33.38013838,-86.16584527,2020-05-29 12:00 EDT,01,121,80.565,1.3157078135666853
