County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Mobile County,Alabama,1355,44,78,5.8%,30.78989019,-88.20635939,2020-05-07 12:00 EDT,01,097,414.659,3.2677453039726619
Jefferson County,Alabama,1065,17,57,5.4%,33.55427371,-86.89648912,2020-05-07 12:00 EDT,01,073,659.892,1.6139004564383263
Montgomery County,Alabama,515,38,13,2.5%,32.38015,-86.30008000000002,2020-05-07 12:00 EDT,01,101,226.941,2.2693122882158799
Marshall County,Alabama,487,17,8,1.6%,34.234758899999996,-86.31986499999991,2020-05-07 12:00 EDT,01,095,95.145,5.1185033370119292
Lee County,Alabama,417,7,30,7.2%,32.60103513,-85.35548613,2020-05-07 12:00 EDT,01,081,159.287,2.6179160885696887
Shelby County,Alabama,348,9,16,4.6%,33.113,-86.58361,2020-05-07 12:00 EDT,01,117,211.261,1.6472515040636937
Tallapoosa County,Alabama,314,10,40,12.7%,32.86499611,-85.79385037,2020-05-07 12:00 EDT,01,123,40.636,7.7271384978836500
Chambers County,Alabama,308,2,21,6.8%,32.91425002,-85.39199738,2020-05-07 12:00 EDT,01,017,33.826,9.1054218648376988
Tuscaloosa County,Alabama,259,11,4,1.5%,33.21042,-87.56625,2020-05-07 12:00 EDT,01,125,206.213,1.2559828914762891
Madison County,Alabama,241,3,4,1.7%,34.76311801,-86.55018951,2020-05-07 12:00 EDT,01,089,357.560,0.67401275310437409106
Baldwin County,Alabama,205,9,5,2.4%,30.73589116,-87.72352514,2020-05-07 12:00 EDT,01,003,208.107,0.98507018024381688266
Franklin County,Alabama,184,20,1,0.5%,34.44170124,-87.84389685,2020-05-07 12:00 EDT,01,059,31.542,5.8334918521336631
Etowah County,Alabama,161,3,10,6.2%,34.045232666000096,-86.0347460039999,2020-05-07 12:00 EDT,01,055,102.939,1.5640330681277261
Butler County,Alabama,155,25,2,1.3%,31.752498542000108,-86.68021570599991,2020-05-07 12:00 EDT,01,013,20.025,7.7403245942571785
Coffee County,Alabama,141,3,0,0.0%,31.40262913700011,-85.988180875,2020-05-07 12:00 EDT,01,031,51.288,2.7491810949929808
Elmore County,Alabama,127,6,4,3.1%,32.54165,-86.31093,2020-05-07 12:00 EDT,01,051,81.212,1.5638083041914988
DeKalb County,Alabama,124,15,2,1.6%,34.459631638000104,-85.80422403399992,2020-05-07 12:00 EDT,01,049,71.200,1.7415730337078652
Calhoun County,Alabama,120,6,3,2.5%,33.77138006,-85.82610844,2020-05-07 12:00 EDT,01,015,115.098,1.0425897930459261
Walker County,Alabama,103,2,0,0.0%,33.7422,-87.25376,2020-05-07 12:00 EDT,01,127,64.493,1.5970725505093576
Houston County,Alabama,100,1,4,4.0%,31.15312713,-85.302639,2020-05-07 12:00 EDT,01,069,104.352,0.95829500153327200245
Randolph County,Alabama,96,5,6,6.3%,33.293692338,-85.45915091099991,2020-05-07 12:00 EDT,01,111,22.574,4.2526800744219013
Marion County,Alabama,93,1,7,7.5%,34.13654519,-87.88726277,2020-05-07 12:00 EDT,01,093,29.965,3.1036208910395461
Sumter County,Alabama,92,5,4,4.3%,32.591065299,-88.198812604,2020-05-07 12:00 EDT,01,119,12.985,7.0850981902194840
Lowndes County,Alabama,85,3,5,5.9%,32.154721347000105,-86.65010390200001,2020-05-07 12:00 EDT,01,085,10.236,8.3040250097694412
Pike County,Alabama,85,1,0,0.0%,31.802432535999998,-85.94090157299989,2020-05-07 12:00 EDT,01,109,33.403,2.5446816154237643
Morgan County,Alabama,84,3,0,0.0%,34.45209661,-86.85149931,2020-05-07 12:00 EDT,01,103,119.122,0.70515941639663538221
Dallas County,Alabama,83,7,3,3.6%,32.325885080999996,-87.1064959779999,2020-05-07 12:00 EDT,01,047,40.029,2.0734967148817108
Lauderdale County,Alabama,79,8,2,2.5%,34.90347866,-87.65938649,2020-05-07 12:00 EDT,01,077,92.585,0.85326996813738726576
St. Clair County,Alabama,78,1,1,1.3%,33.653,-86.3377,2020-05-07 12:00 EDT,01,115,87.306,0.89340938767095045014
Marengo County,Alabama,73,5,3,4.1%,32.2476083990001,-87.789578499,2020-05-07 12:00 EDT,01,091,19.538,3.7363087317023237
Wilcox County,Alabama,73,0,4,5.5%,31.989249107,-87.308317685,2020-05-07 12:00 EDT,01,131,10.809,6.7536312332315663
Talladega County,Alabama,70,3,2,2.9%,33.38013838,-86.16584527,2020-05-07 12:00 EDT,01,121,80.565,0.86886365046856575436
Russell County,Alabama,69,3,0,0.0%,32.2884930810001,-85.184815949,2020-05-07 12:00 EDT,01,113,58.213,1.1853022520742789
Greene County,Alabama,67,3,2,3.0%,32.853182143000005,-87.9521762539999,2020-05-07 12:00 EDT,01,063,8.426,7.9515784476619986
